Index,Time[d.s],trp_T(15)_S(17)_EvLim(20),trr_T(15)_S(17)_EvLim(20),pfo_T(15)_S(17)_EvLim(20),pma_T(15)_S(17)_EvLim(20),paf_T(15)_S(17)_EvLim(20),num_T(15)_S(17)_EvLim(20),mem_T(15)_S(17)_EvLim(20),len_T(15)_S(17)_EvLim(20),siz_T(15)_S(17)_EvLim(20),rad_T(15)_S(17)_EvLim(20),dim_T(15)_S(17)_EvLim(20),den_T(15)_S(17)_EvLim(20),cer_T(15)_S(17)_EvLim(20),enum_T(15)_S(17)_EvLim(20),trp_T(15)_S(33)_EvLim(20),trr_T(15)_S(33)_EvLim(20),pfo_T(15)_S(33)_EvLim(20),pma_T(15)_S(33)_EvLim(20),paf_T(15)_S(33)_EvLim(20),num_T(15)_S(33)_EvLim(20),mem_T(15)_S(33)_EvLim(20),len_T(15)_S(33)_EvLim(20),siz_T(15)_S(33)_EvLim(20),rad_T(15)_S(33)_EvLim(20),dim_T(15)_S(33)_EvLim(20),den_T(15)_S(33)_EvLim(20),cer_T(15)_S(33)_EvLim(20),enum_T(15)_S(33)_EvLim(20),trp_T(30)_S(17)_EvLim(20),trr_T(30)_S(17)_EvLim(20),pfo_T(30)_S(17)_EvLim(20),pma_T(30)_S(17)_EvLim(20),paf_T(30)_S(17)_EvLim(20),num_T(30)_S(17)_EvLim(20),mem_T(30)_S(17)_EvLim(20),len_T(30)_S(17)_EvLim(20),siz_T(30)_S(17)_EvLim(20),rad_T(30)_S(17)_EvLim(20),dim_T(30)_S(17)_EvLim(20),den_T(30)_S(17)_EvLim(20),cer_T(30)_S(17)_EvLim(20),enum_T(30)_S(17)_EvLim(20),trp_T(30)_S(33)_EvLim(20),trr_T(30)_S(33)_EvLim(20),pfo_T(30)_S(33)_EvLim(20),pma_T(30)_S(33)_EvLim(20),paf_T(30)_S(33)_EvLim(20),num_T(30)_S(33)_EvLim(20),mem_T(30)_S(33)_EvLim(20),len_T(30)_S(33)_EvLim(20),siz_T(30)_S(33)_EvLim(20),rad_T(30)_S(33)_EvLim(20),dim_T(30)_S(33)_EvLim(20),den_T(30)_S(33)_EvLim(20),cer_T(30)_S(33)_EvLim(20),enum_T(30)_S(33)_EvLim(20)
9482,736988.8842450465,0.8611262832570832,-2.046642358249065,0.75,0.05,0.2,1,20.0,33.478168047149666,111231.24606195258,7.0,14.0,0.1,95.0,20,0.9038347077834776,-2.1171619007828015,0.7,0.05,0.25,1,20.0,33.478168047149666,111231.24606195258,7.0,14.0,0.1,95.0,20,0.6784746700029795,-2.0243145565248155,0.05,0.05,0.9,1,20.0,42.69655450817663,107404.59996495357,4.0,7.0,0.1,95.0,20,1.1168196679617275,-1.8523738573278392,0.7,0.05,0.25,1,20.0,37.30368933803402,107404.59996495357,6.0,11.0,0.1,95.0,20
9483,736988.8868029857,1.1267042634302376,-2.0975714446714724,0.7,0.05,0.25,1,20.0,36.59082457434852,111231.24636050899,5.0,9.0,0.1,95.0,20,0.7627213923244891,-1.9776701282167288,0.6,0.05,0.35,1,20.0,32.07632888795342,96065.90423803988,6.0,11.0,0.1,95.0,20,0.8252617258251228,-1.9795444785275005,0.05,0.05,0.9,1,20.0,43.76478782563936,101888.12046396676,4.0,7.0,0.1,95.0,20,0.8894666527454123,-1.5699871227732947,0.6,0.05,0.35,1,20.0,36.04051966802217,79265.84051942492,5.0,10.0,0.1,95.0,20
9484,736988.8916162625,1.1267042634302376,-2.0975714446714724,0.7,0.05,0.25,1,20.0,36.59082457434852,111231.24636050899,5.0,9.0,0.1,95.0,20,0.7627213923244891,-1.9776701282167288,0.6,0.05,0.35,1,20.0,32.07632888795342,96065.90423803988,6.0,11.0,0.1,95.0,20,0.8252617258251228,-1.9795444785275005,0.05,0.05,0.9,1,20.0,43.76478782563936,101888.12046396676,4.0,7.0,0.1,95.0,20,0.8894666527454123,-1.5699871227732947,0.6,0.05,0.35,1,20.0,36.04051966802217,79265.84051942492,5.0,10.0,0.1,95.0,20
9485,736988.8980814584,1.1267042634302376,-2.0975714446714724,0.7,0.05,0.25,1,20.0,36.59082457434852,111231.24636050899,5.0,9.0,0.1,95.0,20,0.7627213923244891,-1.9776701282167288,0.6,0.05,0.35,1,20.0,32.07632888795342,96065.90423803988,6.0,11.0,0.1,95.0,20,0.8252617258251228,-1.9795444785275005,0.05,0.05,0.9,1,20.0,43.76478782563936,101888.12046396676,4.0,7.0,0.1,95.0,20,0.8894666527454123,-1.5699871227732947,0.6,0.05,0.35,1,20.0,36.04051966802217,79265.84051942492,5.0,10.0,0.1,95.0,20
9521,736990.1341952087,1.0506067341171474,-2.2784468282446393,0.6,0.05,0.35,1,20.0,32.83800070011057,96065.90439278832,6.0,11.0,0.1,95.0,20,1.0033653595963892,-2.1978296961102717,0.6,0.05,0.35,1,20.0,32.83800070011057,96065.90439278832,6.0,11.0,0.1,95.0,20,1.0506067341171474,-2.2784468282446393,0.6,0.05,0.35,1,20.0,32.83800070011057,96065.90439278832,6.0,11.0,0.1,95.0,20,0.8008530545158713,-1.8965841474152776,0.95,0.05,0.0,1,20.0,35.793793587596156,73356.0874893844,6.0,11.0,0.1,95.0,20
9534,736990.4720965339,0.7711109591868466,-2.1110246344673356,0.55,0.05,0.4,1,20.0,29.83788216742687,96065.904166756,6.0,12.0,0.1,95.0,20,0.7238695846660885,-2.0304075023329675,0.55,0.05,0.4,1,20.0,29.83788216742687,96065.904166756,6.0,12.0,0.1,95.0,20,0.9884372375168686,-2.0103170313072636,0.95,0.05,0.0,1,20.0,38.17611812253017,111231.24636050899,6.0,11.0,0.1,95.0,20,0.587066526527845,-1.7193316327192676,0.95,0.05,0.0,1,20.0,35.776175744482316,73356.08749872514,6.0,12.0,0.1,95.0,20
9542,736990.8059022693,0.4101937880751169,-2.0095057860764087,0.5,0.05,0.45,1,20.0,28.216035716817714,96065.90419923526,6.0,11.0,0.1,95.0,20,0.36295241355435887,-1.9288886539420407,0.5,0.05,0.45,1,20.0,28.216035716817714,96065.90419923526,6.0,11.0,0.1,95.0,20,0.4101937880751169,-2.0095057860764087,0.5,0.05,0.45,1,20.0,28.216035716817714,96065.90419923526,6.0,11.0,0.1,95.0,20,0.22939514745655779,-1.50120490914491,0.9,0.05,0.05,1,20.0,33.9954281715909,81471.70122219448,6.0,12.0,0.1,95.0,20
9569,736992.2790432805,0.4101937880751169,-2.0095057860764087,0.5,0.05,0.45,1,20.0,28.216035716817714,96065.90419923526,6.0,11.0,0.1,95.0,20,0.36295241355435887,-1.9288886539420407,0.5,0.05,0.45,1,20.0,28.216035716817714,96065.90419923526,6.0,11.0,0.1,95.0,20,0.4101937880751169,-2.0095057860764087,0.5,0.05,0.45,1,20.0,28.216035716817714,96065.90419923526,6.0,11.0,0.1,95.0,20,0.22939514745655779,-1.50120490914491,0.9,0.05,0.05,1,20.0,33.9954281715909,81471.70122219448,6.0,12.0,0.1,95.0,20
9582,736993.1594325472,0.965003418253935,-2.2088388721253187,0.7,0.05,0.25,1,20.0,37.21405081753619,111231.24599199697,5.0,10.0,0.1,95.0,20,0.7911634882715893,-1.9423717438271884,0.65,0.05,0.3,1,20.0,36.348958449438214,96065.90423803988,6.0,11.0,0.1,95.0,20,1.0681501605140233,-1.9080192395057798,0.85,0.05,0.1,1,20.0,40.86345413583331,111231.24636050899,6.0,11.0,0.1,95.0,20,0.6720456009969544,-1.7695662478593934,0.0,0.05,0.95,1,20.0,43.15469475707505,107404.59996495357,3.0,6.0,0.1,95.0,20
9591,736993.8129410145,0.6968256849532052,-1.9813781137348687,0.65,0.05,0.3,1,20.0,37.00246691680513,96065.90423803988,6.0,11.0,0.1,95.0,20,0.6423071208407078,-1.7888980221503057,0.6,0.05,0.35,1,20.0,36.51674650597852,96065.90423803988,6.0,11.0,0.1,95.0,20,0.8821623449592794,-1.774309317921559,0.8,0.05,0.15,1,20.0,40.96665769687388,111231.24636050899,6.0,12.0,0.1,95.0,20,0.8355224805566338,-1.3758975651743606,0.0,0.05,0.95,1,20.0,43.80196344060823,107404.59996495357,5.0,10.0,0.1,95.0,20
9602,736994.3482343022,1.299193240190184,-2.1693577281558905,0.85,0.05,0.1,1,20.0,41.50195098458789,111231.24636050899,5.0,10.0,0.1,95.0,20,0.7758760298756353,-1.943014424858383,0.6,0.05,0.35,1,20.0,37.05203979369253,96065.9044398201,7.0,13.0,0.1,95.0,20,1.10722069153971,-1.9659645701711317,0.15,0.05,0.8,1,20.0,51.327350887004286,107786.59239455067,4.0,7.0,0.1,95.0,20,0.6662761480150153,-1.740793638764312,0.85,0.05,0.1,1,20.0,40.007832681178115,95597.79353651064,7.0,13.0,0.1,95.0,20
9633,736995.515507049,0.8074854432637008,-1.9132104681769528,0.55,0.05,0.4,1,20.0,34.88129268260673,96065.90394497075,6.0,11.0,0.1,95.0,20,0.7083138987168826,-1.9397858391000906,0.5,0.05,0.45,1,20.0,32.925640496541746,96065.90403747755,5.0,9.0,0.1,95.0,20,0.882439457511781,-1.7018077739813435,0.7,0.05,0.25,1,20.0,45.504529475118034,107404.59996495357,6.0,11.0,0.1,95.0,20,1.0738199347962953,-1.7879742347560041,0.6,0.05,0.35,1,20.0,42.66922373138368,105841.13934182798,6.0,11.0,0.1,95.0,20
9637,736995.6021467294,0.8074854432637008,-1.9132104681769528,0.55,0.05,0.4,1,20.0,34.88129268260673,96065.90394497075,6.0,11.0,0.1,95.0,20,0.7083138987168826,-1.9397858391000906,0.5,0.05,0.45,1,20.0,32.925640496541746,96065.90403747755,5.0,9.0,0.1,95.0,20,0.882439457511781,-1.7018077739813435,0.7,0.05,0.25,1,20.0,45.504529475118034,107404.59996495357,6.0,11.0,0.1,95.0,20,1.0738199347962953,-1.7879742347560041,0.6,0.05,0.35,1,20.0,42.66922373138368,105841.13934182798,6.0,11.0,0.1,95.0,20
9642,736995.8744426988,0.12148864212052898,-1.2376154902411867,0.15,0.05,0.8,1,20.0,21.883376584155485,70988.29134678333,6.0,11.0,0.1,95.0,20,0.4121989573448274,-1.7150896996126626,0.25,0.05,0.7,1,20.0,23.23691249662079,83365.08444556479,5.0,10.0,0.1,95.0,20,1.1564103559061216,-2.058787598118016,0.15,0.05,0.8,1,20.0,52.85355928353965,107786.59239455067,4.0,8.0,0.1,95.0,20,0.18050204385527194,-1.1498340118581523,0.95,0.05,0.0,1,20.0,25.76384878740646,64290.445139520474,5.0,9.0,0.1,95.0,20
9646,736996.0293799578,0.12148864212052898,-1.2376154902411867,0.15,0.05,0.8,1,20.0,21.883376584155485,70988.29134678333,6.0,11.0,0.1,95.0,20,0.4121989573448274,-1.7150896996126626,0.25,0.05,0.7,1,20.0,23.23691249662079,83365.08444556479,5.0,10.0,0.1,95.0,20,1.1564103559061216,-2.058787598118016,0.15,0.05,0.8,1,20.0,52.85355928353965,107786.59239455067,4.0,8.0,0.1,95.0,20,0.18050204385527194,-1.1498340118581523,0.95,0.05,0.0,1,20.0,25.76384878740646,64290.445139520474,5.0,9.0,0.1,95.0,20
9668,736996.5215816841,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
9700,736997.2158498481,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
9794,736999.9104303173,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
9897,737002.9905232812,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
9899,737002.99896987,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
9907,737003.0986855294,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
10034,737007.2574225854,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
10051,737007.7492307681,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
10053,737007.8082436123,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
10081,737008.5826254747,0.3185097922137704,-1.9155547788269855,0.45,0.05,0.5,1,20.0,26.41098777274601,83431.38399000792,6.0,11.0,0.1,95.0,20,0.654954240772387,-2.019667308896983,0.25,0.05,0.7,1,20.0,23.88405148196034,83365.08444556479,4.0,8.0,0.1,95.0,20,0.8870576905562245,-1.635123162196887,0.85,0.05,0.1,1,20.0,46.00670135393739,107404.59996495357,6.0,11.0,0.1,95.0,20,0.25786566414208,-1.6538839202248878,0.9,0.05,0.05,1,20.0,26.41098777274601,63246.81484198968,5.0,10.0,0.1,95.0,20
