Index,Time[d.s],C-r(6)_T(15)_S(17)_EvLim(20),C-r(11)_T(15)_S(17)_EvLim(20),C-r(17)_T(15)_S(17)_EvLim(20),C-r(11)_T(15)_S(33)_EvLim(20),C-r(22)_T(15)_S(33)_EvLim(20),C-r(33)_T(15)_S(33)_EvLim(20),C-r(6)_T(30)_S(17)_EvLim(20),C-r(11)_T(30)_S(17)_EvLim(20),C-r(17)_T(30)_S(17)_EvLim(20),C-r(11)_T(30)_S(33)_EvLim(20),C-r(22)_T(30)_S(33)_EvLim(20),C-r(33)_T(30)_S(33)_EvLim(20)
18679,737213.9687467549,0.06842105263157895,0.11578947368421053,0.18421052631578946,0.11578947368421053,0.21052631578947367,0.3631578947368421,0.11052631578947368,0.18947368421052632,0.2894736842105263,0.1631578947368421,0.2894736842105263,0.43157894736842106
18686,737214.1483255052,0.09473684210526316,0.14210526315789473,0.20526315789473684,0.1368421052631579,0.22105263157894736,0.37894736842105264,0.11578947368421053,0.19473684210526315,0.2894736842105263,0.15789473684210525,0.2578947368421053,0.4368421052631579
18708,737215.2440231324,0.11578947368421053,0.16842105263157894,0.22631578947368422,0.1736842105263158,0.2578947368421053,0.4052631578947368,0.14736842105263157,0.23157894736842105,0.3263157894736842,0.1736842105263158,0.2789473684210526,0.45789473684210524
18745,737216.7163221767,0.11578947368421053,0.16842105263157894,0.22631578947368422,0.1736842105263158,0.2578947368421053,0.4052631578947368,0.14736842105263157,0.23157894736842105,0.3263157894736842,0.1736842105263158,0.2789473684210526,0.45789473684210524
18752,737216.9999992034,0.11578947368421053,0.16842105263157894,0.22631578947368422,0.1736842105263158,0.2578947368421053,0.4052631578947368,0.14736842105263157,0.23157894736842105,0.3263157894736842,0.1736842105263158,0.2789473684210526,0.45789473684210524
18786,737218.7492526202,0.12105263157894737,0.16842105263157894,0.21578947368421053,0.06315789473684211,0.17894736842105263,0.3473684210526316,0.12105263157894737,0.16842105263157894,0.21578947368421053,0.15789473684210525,0.37894736842105264,0.5947368421052631
18802,737219.8606928729,0.04736842105263158,0.06842105263157895,0.14736842105263157,0.16842105263157894,0.29473684210526313,0.45263157894736844,0.03684210526315789,0.08947368421052632,0.1736842105263158,0.1631578947368421,0.3105263157894737,0.4789473684210526
18812,737220.6704952389,0.05263157894736842,0.08947368421052632,0.16842105263157894,0.08421052631578947,0.21578947368421053,0.38421052631578945,0.11578947368421053,0.21052631578947367,0.32105263157894737,0.2,0.38421052631578945,0.5842105263157895
18843,737222.0881774208,0.13157894736842105,0.18421052631578946,0.20526315789473684,0.08421052631578947,0.2,0.3631578947368421,0.13157894736842105,0.18421052631578946,0.20526315789473684,0.16842105263157894,0.33157894736842103,0.5684210526315789
18880,737224.1734979097,0.13157894736842105,0.17894736842105263,0.2,0.16842105263157894,0.2,0.34210526315789475,0.13157894736842105,0.17894736842105263,0.2,0.16842105263157894,0.2,0.34210526315789475
18897,737225.0253987748,0.13157894736842105,0.17894736842105263,0.2,0.16842105263157894,0.2,0.34210526315789475,0.13157894736842105,0.17894736842105263,0.2,0.16842105263157894,0.2,0.34210526315789475
18899,737225.273485286,0.05263157894736842,0.11052631578947368,0.19473684210526315,0.08947368421052632,0.2,0.35789473684210527,0.08947368421052632,0.21578947368421053,0.3263157894736842,0.1736842105263158,0.33157894736842103,0.5578947368421052
18902,737225.6544008395,0.1368421052631579,0.18421052631578946,0.20526315789473684,0.17894736842105263,0.2578947368421053,0.3736842105263158,0.1368421052631579,0.18421052631578946,0.20526315789473684,0.17894736842105263,0.2578947368421053,0.3736842105263158
18925,737227.9170108408,0.1368421052631579,0.18421052631578946,0.20526315789473684,0.17894736842105263,0.2578947368421053,0.3736842105263158,0.1368421052631579,0.18421052631578946,0.20526315789473684,0.17894736842105263,0.2578947368421053,0.3736842105263158
18940,737229.1137493947,0.12631578947368421,0.17894736842105263,0.19473684210526315,0.1736842105263158,0.24736842105263157,0.3894736842105263,0.12631578947368421,0.17894736842105263,0.19473684210526315,0.1,0.24736842105263157,0.4789473684210526
18952,737229.7179349802,0.12631578947368421,0.17894736842105263,0.19473684210526315,0.1736842105263158,0.24736842105263157,0.3894736842105263,0.12631578947368421,0.17894736842105263,0.19473684210526315,0.1,0.24736842105263157,0.4789473684210526
19014,737232.8731136196,0.14736842105263157,0.19473684210526315,0.21578947368421053,0.18421052631578946,0.25263157894736843,0.35789473684210527,0.14736842105263157,0.19473684210526315,0.21578947368421053,0.08421052631578947,0.1631578947368421,0.32105263157894737
19015,737232.8759406888,0.15789473684210525,0.2,0.21578947368421053,0.18421052631578946,0.2578947368421053,0.3684210526315789,0.15789473684210525,0.2,0.21578947368421053,0.10526315789473684,0.1631578947368421,0.3473684210526316
19090,737236.5912402234,0.11052631578947368,0.15789473684210525,0.17894736842105263,0.1736842105263158,0.2578947368421053,0.35789473684210527,0.05263157894736842,0.09473684210526316,0.18421052631578946,0.08947368421052632,0.18947368421052632,0.3473684210526316
19092,737236.7239000692,0.12105263157894737,0.16842105263157894,0.18421052631578946,0.16842105263157894,0.2578947368421053,0.3684210526315789,0.12105263157894737,0.16842105263157894,0.18421052631578946,0.07368421052631578,0.19473684210526315,0.3736842105263158
19101,737237.3723385999,0.06315789473684211,0.10526315789473684,0.12631578947368421,0.1736842105263158,0.24210526315789474,0.3631578947368421,0.06315789473684211,0.10526315789473684,0.12631578947368421,0.17894736842105263,0.25263157894736843,0.4
19116,737238.2761719415,0.06315789473684211,0.10526315789473684,0.12631578947368421,0.12631578947368421,0.22631578947368422,0.3684210526315789,0.13157894736842105,0.18421052631578946,0.21578947368421053,0.08421052631578947,0.20526315789473684,0.41578947368421054
19163,737241.0144258344,0.06315789473684211,0.10526315789473684,0.12631578947368421,0.12631578947368421,0.22631578947368422,0.3684210526315789,0.13157894736842105,0.18421052631578946,0.21578947368421053,0.08421052631578947,0.20526315789473684,0.41578947368421054
19182,737242.0235248478,0.06315789473684211,0.10526315789473684,0.12631578947368421,0.12631578947368421,0.22631578947368422,0.3684210526315789,0.13157894736842105,0.18421052631578946,0.21578947368421053,0.08421052631578947,0.20526315789473684,0.41578947368421054
19302,737247.3391978063,0.06842105263157895,0.11578947368421053,0.1368421052631579,0.10526315789473684,0.21052631578947367,0.35789473684210527,0.1368421052631579,0.21052631578947367,0.24736842105263157,0.13157894736842105,0.22631578947368422,0.38421052631578945
19342,737248.9966769518,0.06842105263157895,0.1,0.12105263157894737,0.08947368421052632,0.18947368421052632,0.3526315789473684,0.1368421052631579,0.19473684210526315,0.23684210526315788,0.14210526315789473,0.26842105263157895,0.4263157894736842
19430,737253.9865604037,0.05263157894736842,0.07894736842105263,0.11052631578947368,0.07894736842105263,0.19473684210526315,0.37894736842105264,0.08947368421052632,0.1368421052631579,0.1631578947368421,0.09473684210526316,0.22105263157894736,0.4052631578947368
19531,737259.493059796,0.05263157894736842,0.09473684210526316,0.13157894736842105,0.07894736842105263,0.21052631578947367,0.42105263157894735,0.05263157894736842,0.09473684210526316,0.13157894736842105,0.08421052631578947,0.22105263157894736,0.4
19571,737260.407289176,0.04736842105263158,0.08947368421052632,0.12631578947368421,0.08421052631578947,0.24210526315789474,0.48947368421052634,0.07368421052631578,0.14210526315789473,0.1736842105263158,0.08421052631578947,0.24736842105263157,0.4631578947368421
19574,737260.5713919401,0.04736842105263158,0.08947368421052632,0.14210526315789473,0.08421052631578947,0.24736842105263157,0.49473684210526314,0.04736842105263158,0.08947368421052632,0.14210526315789473,0.1,0.19473684210526315,0.3263157894736842
19637,737263.1475255367,0.05263157894736842,0.09473684210526316,0.14736842105263157,0.07894736842105263,0.18947368421052632,0.3684210526315789,0.05263157894736842,0.09473684210526316,0.14736842105263157,0.10526315789473684,0.20526315789473684,0.34210526315789475
19723,737266.268576215,0.05263157894736842,0.1,0.15263157894736842,0.10526315789473684,0.28421052631578947,0.5684210526315789,0.07894736842105263,0.14210526315789473,0.17894736842105263,0.1,0.28421052631578947,0.5368421052631579
19750,737267.097229406,0.06315789473684211,0.13157894736842105,0.20526315789473684,0.12631578947368421,0.34210526315789475,0.6210526315789474,0.05263157894736842,0.11578947368421053,0.17894736842105263,0.12631578947368421,0.34210526315789475,0.6210526315789474
19768,737267.8923447023,0.05263157894736842,0.09473684210526316,0.14736842105263157,0.08947368421052632,0.25263157894736843,0.48947368421052634,0.05263157894736842,0.09473684210526316,0.14736842105263157,0.08947368421052632,0.25263157894736843,0.48947368421052634
19843,737272.1495565054,0.05263157894736842,0.1,0.14736842105263157,0.08421052631578947,0.2578947368421053,0.5263157894736842,0.05263157894736842,0.1,0.14736842105263157,0.07894736842105263,0.21052631578947367,0.4263157894736842
19873,737274.9594785781,0.04736842105263158,0.09473684210526316,0.14736842105263157,0.07894736842105263,0.22631578947368422,0.45263157894736844,0.04736842105263158,0.09473684210526316,0.14736842105263157,0.07894736842105263,0.18421052631578946,0.3894736842105263
19878,737275.302055375,0.07368421052631578,0.1631578947368421,0.24210526315789474,0.13157894736842105,0.35789473684210527,0.6631578947368421,0.06315789473684211,0.14736842105263157,0.21052631578947367,0.13157894736842105,0.35789473684210527,0.6631578947368421
19934,737279.7342866713,0.03684210526315789,0.09473684210526316,0.14736842105263157,0.08947368421052632,0.3,0.5631578947368421,0.04736842105263158,0.07894736842105263,0.13157894736842105,0.08421052631578947,0.26842105263157895,0.5421052631578948
20013,737284.5516442715,0.042105263157894736,0.1,0.15263157894736842,0.09473684210526316,0.3157894736842105,0.5631578947368421,0.042105263157894736,0.1,0.15263157894736842,0.11052631578947368,0.32105263157894737,0.6210526315789474
20029,737285.9580250883,0.042105263157894736,0.1,0.15263157894736842,0.06842105263157895,0.24736842105263157,0.4842105263157895,0.042105263157894736,0.1,0.15263157894736842,0.06842105263157895,0.24736842105263157,0.4842105263157895
20072,737287.040691235,0.031578947368421054,0.07894736842105263,0.12631578947368421,0.07894736842105263,0.28421052631578947,0.5210526315789473,0.04736842105263158,0.08421052631578947,0.11578947368421053,0.07894736842105263,0.25263157894736843,0.5157894736842106
20152,737289.170501476,0.03684210526315789,0.08421052631578947,0.1368421052631579,0.08421052631578947,0.2736842105263158,0.4842105263157895,0.03684210526315789,0.07894736842105263,0.11578947368421053,0.08421052631578947,0.24736842105263157,0.4842105263157895
20170,737289.9456997153,0.031578947368421054,0.09473684210526316,0.14736842105263157,0.08947368421052632,0.28421052631578947,0.49473684210526314,0.031578947368421054,0.09473684210526316,0.14736842105263157,0.06315789473684211,0.22631578947368422,0.4842105263157895
20203,737291.38818864,0.042105263157894736,0.11052631578947368,0.15263157894736842,0.10526315789473684,0.28421052631578947,0.45263157894736844,0.042105263157894736,0.11052631578947368,0.15263157894736842,0.08421052631578947,0.23157894736842105,0.4263157894736842
20241,737293.3136975565,0.042105263157894736,0.11578947368421053,0.17894736842105263,0.11052631578947368,0.28421052631578947,0.5,0.042105263157894736,0.11578947368421053,0.17894736842105263,0.13157894736842105,0.3526315789473684,0.6
20302,737295.8577626543,0.042105263157894736,0.11578947368421053,0.17894736842105263,0.11052631578947368,0.28421052631578947,0.5,0.042105263157894736,0.11578947368421053,0.17894736842105263,0.13157894736842105,0.3526315789473684,0.6
20307,737296.0466736527,0.042105263157894736,0.11052631578947368,0.1631578947368421,0.10526315789473684,0.2736842105263158,0.5052631578947369,0.031578947368421054,0.08947368421052632,0.15263157894736842,0.11578947368421053,0.32105263157894737,0.5578947368421052
20313,737296.1620443759,0.021052631578947368,0.08947368421052632,0.1368421052631579,0.11052631578947368,0.35789473684210527,0.6105263157894737,0.021052631578947368,0.08947368421052632,0.1368421052631579,0.11578947368421053,0.3526315789473684,0.6368421052631579
20352,737297.1592750677,0.021052631578947368,0.09473684210526316,0.1736842105263158,0.10526315789473684,0.2789473684210526,0.48947368421052634,0.02631578947368421,0.10526315789473684,0.18947368421052632,0.1,0.3,0.5157894736842106
20392,737299.1694895659,0.015789473684210527,0.08421052631578947,0.14736842105263157,0.08421052631578947,0.21578947368421053,0.4368421052631579,0.042105263157894736,0.07894736842105263,0.12631578947368421,0.08421052631578947,0.2894736842105263,0.5368421052631579
20471,737303.168450628,0.02631578947368421,0.11578947368421053,0.19473684210526315,0.11578947368421053,0.2736842105263158,0.47368421052631576,0.03684210526315789,0.12631578947368421,0.21578947368421053,0.10526315789473684,0.30526315789473685,0.5052631578947369
20482,737303.811754334,0.015789473684210527,0.06315789473684211,0.14210526315789473,0.07894736842105263,0.21052631578947367,0.4368421052631579,0.015789473684210527,0.06315789473684211,0.14210526315789473,0.08421052631578947,0.2736842105263158,0.48947368421052634
20523,737305.6852811493,0.03684210526315789,0.12105263157894737,0.21052631578947367,0.12105263157894737,0.3,0.5105263157894737,0.03684210526315789,0.11578947368421053,0.21578947368421053,0.1368421052631579,0.3105263157894737,0.5210526315789473
20529,737306.3796577603,0.021052631578947368,0.06315789473684211,0.16842105263157894,0.08947368421052632,0.2578947368421053,0.4789473684210526,0.021052631578947368,0.06315789473684211,0.16842105263157894,0.1,0.29473684210526313,0.5052631578947369
20542,737307.0430835335,0.010526315789473684,0.08421052631578947,0.14736842105263157,0.05789473684210526,0.17894736842105263,0.4,0.010526315789473684,0.08421052631578947,0.14736842105263157,0.05789473684210526,0.17894736842105263,0.4
20611,737310.1490675475,0.010526315789473684,0.08421052631578947,0.14736842105263157,0.05789473684210526,0.17894736842105263,0.4,0.010526315789473684,0.08421052631578947,0.14736842105263157,0.05789473684210526,0.17894736842105263,0.4
20614,737310.4101989954,0.02631578947368421,0.06842105263157895,0.18947368421052632,0.06315789473684211,0.26842105263157895,0.5105263157894737,0.02631578947368421,0.06842105263157895,0.18947368421052632,0.10526315789473684,0.33157894736842103,0.5368421052631579
20616,737310.5202601544,0.015789473684210527,0.08421052631578947,0.15263157894736842,0.06842105263157895,0.2789473684210526,0.5105263157894737,0.04736842105263158,0.13157894736842105,0.24210526315789474,0.11578947368421053,0.4105263157894737,0.6
20660,737313.7767871273,0.02631578947368421,0.07368421052631578,0.18421052631578946,0.07894736842105263,0.2631578947368421,0.49473684210526314,0.042105263157894736,0.11052631578947368,0.15789473684210525,0.12631578947368421,0.28421052631578947,0.4368421052631579
20667,737314.1089504156,0.03684210526315789,0.08947368421052632,0.21052631578947367,0.08421052631578947,0.2894736842105263,0.5052631578947369,0.04736842105263158,0.12105263157894737,0.17894736842105263,0.12105263157894737,0.30526315789473685,0.46842105263157896
20685,737314.9329499695,0.03684210526315789,0.08947368421052632,0.21052631578947367,0.08421052631578947,0.2894736842105263,0.5052631578947369,0.04736842105263158,0.12105263157894737,0.17894736842105263,0.12105263157894737,0.30526315789473685,0.46842105263157896
20687,737314.9474127552,0.05263157894736842,0.10526315789473684,0.23684210526315788,0.1,0.32105263157894737,0.5473684210526316,0.06315789473684211,0.13157894736842105,0.2,0.13157894736842105,0.33157894736842103,0.5105263157894737
20717,737316.6278935964,0.031578947368421054,0.07368421052631578,0.20526315789473684,0.06315789473684211,0.3157894736842105,0.5684210526315789,0.02631578947368421,0.08947368421052632,0.19473684210526315,0.05789473684210526,0.29473684210526313,0.5473684210526316
20720,737316.7878896577,0.03684210526315789,0.08421052631578947,0.21052631578947367,0.12105263157894737,0.3368421052631579,0.5736842105263158,0.04736842105263158,0.1368421052631579,0.2578947368421053,0.12631578947368421,0.4,0.6368421052631579
20721,737316.9188519332,0.05263157894736842,0.1,0.24736842105263157,0.11052631578947368,0.3631578947368421,0.5736842105263158,0.05789473684210526,0.12631578947368421,0.23684210526315788,0.09473684210526316,0.35789473684210527,0.5578947368421052
20751,737318.876437516,0.031578947368421054,0.08947368421052632,0.20526315789473684,0.08947368421052632,0.29473684210526313,0.5263157894736842,0.031578947368421054,0.08947368421052632,0.20526315789473684,0.06315789473684211,0.23157894736842105,0.46842105263157896
20811,737321.3921157506,0.06842105263157895,0.11052631578947368,0.23157894736842105,0.1,0.26842105263157895,0.47368421052631576,0.07368421052631578,0.13157894736842105,0.2894736842105263,0.14210526315789473,0.4631578947368421,0.7052631578947368
20855,737323.0944487244,0.06842105263157895,0.11052631578947368,0.23157894736842105,0.1,0.26842105263157895,0.47368421052631576,0.07368421052631578,0.13157894736842105,0.2894736842105263,0.14210526315789473,0.4631578947368421,0.7052631578947368
20874,737325.1433505899,0.06842105263157895,0.11052631578947368,0.23157894736842105,0.1,0.26842105263157895,0.47368421052631576,0.07368421052631578,0.13157894736842105,0.2894736842105263,0.14210526315789473,0.4631578947368421,0.7052631578947368
20901,737326.6706743406,0.07894736842105263,0.12105263157894737,0.22631578947368422,0.1368421052631579,0.3,0.49473684210526314,0.09473684210526316,0.1736842105263158,0.33157894736842103,0.18421052631578946,0.47368421052631576,0.6894736842105263
20947,737328.6804327728,0.07368421052631578,0.11052631578947368,0.2,0.11578947368421053,0.26842105263157895,0.5,0.04736842105263158,0.1,0.25263157894736843,0.1631578947368421,0.3473684210526316,0.6157894736842106
20987,737330.4631476817,0.08421052631578947,0.13157894736842105,0.21578947368421053,0.13157894736842105,0.23157894736842105,0.45789473684210524,0.08421052631578947,0.13157894736842105,0.21578947368421053,0.13157894736842105,0.23157894736842105,0.45789473684210524
21006,737332.0126992192,0.09473684210526316,0.14210526315789473,0.23684210526315788,0.15789473684210525,0.26842105263157895,0.5157894736842106,0.12631578947368421,0.20526315789473684,0.3736842105263158,0.23157894736842105,0.5210526315789473,0.7421052631578947
21053,737333.7192538367,0.1,0.17894736842105263,0.2736842105263158,0.17894736842105263,0.28421052631578947,0.5,0.13157894736842105,0.24736842105263157,0.43157894736842106,0.22105263157894736,0.42105263157894735,0.6473684210526316
21071,737334.6211330097,0.08947368421052632,0.16842105263157894,0.2578947368421053,0.16842105263157894,0.26842105263157895,0.41578947368421054,0.08947368421052632,0.16842105263157894,0.2578947368421053,0.08421052631578947,0.24736842105263157,0.4631578947368421
21073,737334.6387499433,0.08421052631578947,0.14210526315789473,0.24210526315789474,0.14210526315789473,0.26842105263157895,0.5157894736842106,0.07894736842105263,0.12631578947368421,0.22631578947368422,0.13157894736842105,0.33157894736842103,0.5947368421052631
21083,737335.066056406,0.08421052631578947,0.14736842105263157,0.2578947368421053,0.17894736842105263,0.3526315789473684,0.5,0.06842105263157895,0.16842105263157894,0.3473684210526316,0.21578947368421053,0.45789473684210524,0.6578947368421053
21091,737335.3783560963,0.1,0.21052631578947367,0.30526315789473685,0.21578947368421053,0.3736842105263158,0.5105263157894737,0.13157894736842105,0.26842105263157895,0.41578947368421054,0.24210526315789474,0.4789473684210526,0.6842105263157895
21093,737335.4247369465,0.09473684210526316,0.18947368421052632,0.24736842105263157,0.15263157894736842,0.26842105263157895,0.48947368421052634,0.042105263157894736,0.11578947368421053,0.21578947368421053,0.14210526315789473,0.3368421052631579,0.6052631578947368
21108,737335.9032789867,0.09473684210526316,0.16842105263157894,0.2578947368421053,0.16842105263157894,0.26842105263157895,0.4263157894736842,0.09473684210526316,0.16842105263157894,0.2578947368421053,0.08947368421052632,0.22631578947368422,0.4368421052631579
21109,737335.9040886428,0.10526315789473684,0.1736842105263158,0.21578947368421053,0.1736842105263158,0.22631578947368422,0.4105263157894737,0.10526315789473684,0.1736842105263158,0.21578947368421053,0.1,0.23157894736842105,0.4473684210526316
21162,737338.0538770999,0.07368421052631578,0.14210526315789473,0.2894736842105263,0.21578947368421053,0.39473684210526316,0.5526315789473685,0.06842105263157895,0.13157894736842105,0.2736842105263158,0.2,0.42105263157894735,0.5736842105263158
21211,737340.9762379605,0.07894736842105263,0.15263157894736842,0.2631578947368421,0.15263157894736842,0.37894736842105264,0.5421052631578948,0.07894736842105263,0.15263157894736842,0.2631578947368421,0.12631578947368421,0.30526315789473685,0.5157894736842106
21266,737343.5081197914,0.06842105263157895,0.15263157894736842,0.3,0.23157894736842105,0.4421052631578947,0.6526315789473685,0.06842105263157895,0.1368421052631579,0.2631578947368421,0.19473684210526315,0.39473684210526316,0.6052631578947368
21328,737346.8820564371,0.06842105263157895,0.15263157894736842,0.3,0.23157894736842105,0.4421052631578947,0.6526315789473685,0.06842105263157895,0.1368421052631579,0.2631578947368421,0.19473684210526315,0.39473684210526316,0.6052631578947368
21342,737347.4674131724,0.09473684210526316,0.18421052631578946,0.25263157894736843,0.16842105263157894,0.3684210526315789,0.5421052631578948,0.07368421052631578,0.14210526315789473,0.24736842105263157,0.14210526315789473,0.38421052631578945,0.5894736842105263
21343,737347.4945388511,0.11052631578947368,0.21052631578947367,0.3,0.16842105263157894,0.38421052631578945,0.5526315789473685,0.08947368421052632,0.1736842105263158,0.2736842105263158,0.1631578947368421,0.39473684210526316,0.6
21370,737349.6525827919,0.09473684210526316,0.20526315789473684,0.28421052631578947,0.1631578947368421,0.34210526315789475,0.531578947368421,0.09473684210526316,0.20526315789473684,0.28421052631578947,0.1736842105263158,0.34210526315789475,0.5684210526315789
21395,737350.7594354211,0.07894736842105263,0.1736842105263158,0.2578947368421053,0.1736842105263158,0.33157894736842103,0.4789473684210526,0.09473684210526316,0.19473684210526315,0.3368421052631579,0.22631578947368422,0.47368421052631576,0.7
21412,737352.125027738,0.06842105263157895,0.14736842105263157,0.23684210526315788,0.14736842105263157,0.3157894736842105,0.48947368421052634,0.09473684210526316,0.20526315789473684,0.2894736842105263,0.15263157894736842,0.3,0.5526315789473685
21416,737352.3358575216,0.06842105263157895,0.18947368421052632,0.2736842105263158,0.2,0.3736842105263158,0.5105263157894737,0.1,0.2736842105263158,0.4052631578947368,0.25263157894736843,0.5052631578947369,0.7368421052631579
21460,737355.467938636,0.06315789473684211,0.12631578947368421,0.22105263157894736,0.14210526315789473,0.3263157894736842,0.48947368421052634,0.06315789473684211,0.15789473684210525,0.25263157894736843,0.18947368421052632,0.37894736842105264,0.6631578947368421
21522,737360.0930035556,0.06315789473684211,0.12631578947368421,0.22105263157894736,0.14210526315789473,0.3263157894736842,0.48947368421052634,0.06315789473684211,0.15789473684210525,0.25263157894736843,0.18947368421052632,0.37894736842105264,0.6631578947368421
21525,737360.1760560671,0.05789473684210526,0.15263157894736842,0.23157894736842105,0.15263157894736842,0.33157894736842103,0.4842105263157895,0.09473684210526316,0.16842105263157894,0.21052631578947367,0.16842105263157894,0.22105263157894736,0.38421052631578945
21540,737360.7139453515,0.06315789473684211,0.15263157894736842,0.24736842105263157,0.1368421052631579,0.33157894736842103,0.4789473684210526,0.06842105263157895,0.16842105263157894,0.2578947368421053,0.15789473684210525,0.3894736842105263,0.5894736842105263
21564,737362.8044758133,0.06315789473684211,0.15263157894736842,0.24736842105263157,0.1368421052631579,0.33157894736842103,0.4789473684210526,0.06842105263157895,0.16842105263157894,0.2578947368421053,0.15789473684210525,0.3894736842105263,0.5894736842105263
21647,737366.7719573564,0.06315789473684211,0.15263157894736842,0.24736842105263157,0.1368421052631579,0.33157894736842103,0.4789473684210526,0.06842105263157895,0.16842105263157894,0.2578947368421053,0.15789473684210525,0.3894736842105263,0.5894736842105263
21711,737369.2351380317,0.05263157894736842,0.15263157894736842,0.2894736842105263,0.15263157894736842,0.3894736842105263,0.5736842105263158,0.06842105263157895,0.1736842105263158,0.30526315789473685,0.16842105263157894,0.4052631578947368,0.5473684210526316
21751,737370.6172157719,0.042105263157894736,0.1368421052631579,0.2736842105263158,0.1368421052631579,0.3105263157894737,0.47368421052631576,0.042105263157894736,0.1368421052631579,0.2736842105263158,0.12105263157894737,0.26842105263157895,0.4052631578947368
21800,737372.4943822838,0.02631578947368421,0.11052631578947368,0.23684210526315788,0.12631578947368421,0.3473684210526316,0.5421052631578948,0.05789473684210526,0.14210526315789473,0.22631578947368422,0.12105263157894737,0.32105263157894737,0.48947368421052634
21805,737372.6472185432,0.02631578947368421,0.11052631578947368,0.23684210526315788,0.12631578947368421,0.3473684210526316,0.5421052631578948,0.05789473684210526,0.14210526315789473,0.22631578947368422,0.12105263157894737,0.32105263157894737,0.48947368421052634
21808,737372.8356692186,0.02631578947368421,0.11052631578947368,0.23684210526315788,0.12631578947368421,0.3473684210526316,0.5421052631578948,0.05789473684210526,0.14210526315789473,0.22631578947368422,0.12105263157894737,0.32105263157894737,0.48947368421052634
21809,737372.8767866476,0.021052631578947368,0.1,0.21578947368421053,0.1,0.3105263157894737,0.5368421052631579,0.06315789473684211,0.1368421052631579,0.21578947368421053,0.12105263157894737,0.3,0.5052631578947369
21827,737373.4642743127,0.021052631578947368,0.09473684210526316,0.21578947368421053,0.12631578947368421,0.3526315789473684,0.5526315789473685,0.07368421052631578,0.14736842105263157,0.22105263157894736,0.10526315789473684,0.3,0.4473684210526316
21851,737374.6823007411,0.042105263157894736,0.14736842105263157,0.3,0.14736842105263157,0.4263157894736842,0.5947368421052631,0.05789473684210526,0.15263157894736842,0.2631578947368421,0.16842105263157894,0.4105263157894737,0.5421052631578948
21857,737375.2339348608,0.042105263157894736,0.14736842105263157,0.3,0.14736842105263157,0.4263157894736842,0.5947368421052631,0.05789473684210526,0.15263157894736842,0.2631578947368421,0.16842105263157894,0.4105263157894737,0.5421052631578948
21882,737376.5410203296,0.031578947368421054,0.11052631578947368,0.23157894736842105,0.11052631578947368,0.3526315789473684,0.6,0.06842105263157895,0.1368421052631579,0.21578947368421053,0.11578947368421053,0.3684210526315789,0.6210526315789474
21921,737378.4554173789,0.02631578947368421,0.11578947368421053,0.24736842105263157,0.12105263157894737,0.3894736842105263,0.6052631578947368,0.06315789473684211,0.15263157894736842,0.2631578947368421,0.12631578947368421,0.41578947368421054,0.6526315789473685
22021,737385.0419739912,0.03684210526315789,0.12105263157894737,0.25263157894736843,0.12105263157894737,0.3526315789473684,0.6368421052631579,0.06842105263157895,0.14736842105263157,0.24736842105263157,0.12631578947368421,0.37894736842105264,0.6789473684210526
22023,737385.0709998744,0.03684210526315789,0.12105263157894737,0.25263157894736843,0.12105263157894737,0.3526315789473684,0.6368421052631579,0.06842105263157895,0.14736842105263157,0.24736842105263157,0.12631578947368421,0.37894736842105264,0.6789473684210526
22096,737392.7053789386,0.02631578947368421,0.1,0.22105263157894736,0.1,0.33157894736842103,0.6105263157894737,0.03684210526315789,0.12105263157894737,0.24210526315789474,0.12105263157894737,0.3473684210526316,0.6578947368421053
22097,737392.7066222137,0.02631578947368421,0.1,0.22105263157894736,0.1,0.33157894736842103,0.6105263157894737,0.03684210526315789,0.12105263157894737,0.24210526315789474,0.12105263157894737,0.3473684210526316,0.6578947368421053
22099,737392.959479093,0.03684210526315789,0.09473684210526316,0.21578947368421053,0.09473684210526316,0.33157894736842103,0.6105263157894737,0.042105263157894736,0.12631578947368421,0.2631578947368421,0.11052631578947368,0.33157894736842103,0.6368421052631579
22111,737394.7310105476,0.031578947368421054,0.08421052631578947,0.18947368421052632,0.08421052631578947,0.2894736842105263,0.531578947368421,0.02631578947368421,0.11578947368421053,0.23157894736842105,0.11578947368421053,0.32105263157894737,0.5
22150,737397.744891839,0.031578947368421054,0.08421052631578947,0.18947368421052632,0.08421052631578947,0.2894736842105263,0.531578947368421,0.02631578947368421,0.11578947368421053,0.23157894736842105,0.11578947368421053,0.32105263157894737,0.5
22162,737398.7979004729,0.031578947368421054,0.09473684210526316,0.22631578947368422,0.08947368421052632,0.33157894736842103,0.6,0.042105263157894736,0.1368421052631579,0.2789473684210526,0.1,0.3473684210526316,0.6578947368421053
22206,737401.5148459013,0.031578947368421054,0.09473684210526316,0.22631578947368422,0.08947368421052632,0.33157894736842103,0.6,0.042105263157894736,0.1368421052631579,0.2789473684210526,0.1,0.3473684210526316,0.6578947368421053
22220,737403.4604440226,0.031578947368421054,0.08947368421052632,0.21578947368421053,0.09473684210526316,0.3473684210526316,0.5736842105263158,0.03684210526315789,0.11578947368421053,0.24210526315789474,0.09473684210526316,0.35789473684210527,0.631578947368421
