Index,Time[d.s],logM_T(15)_S(17)_EvLim(20),logM_T(15)_S(33)_EvLim(20),logM_T(30)_S(17)_EvLim(20),logM_T(30)_S(33)_EvLim(20)
92722,736662.1291395065,1.1602187807585562,1.1525616035141941,0.5801093903792781,0.5893225101218573
92723,736662.1298008509,1.1602187807585562,1.1525616035141941,0.5801093903792781,0.5893225101218573
92724,736662.1315986471,1.1602187807585562,1.1525616035141941,0.5801093903792781,0.5893225101218573
92726,736662.3381018403,1.1602187807585562,1.1525616035141941,0.5801093903792781,0.5893225101218573
92728,736662.5263809053,1.3320581935475473,1.3320581935475473,0.6660290967737736,0.6660719966414814
92730,736662.799788578,1.3320581935475473,1.3320581935475473,0.6660290967737736,0.6660719966414814
92759,736663.9044059365,1.3320581935475473,1.3320581935475473,0.6660290967737736,0.6660719966414814
92791,736665.0432720908,1.3320923872682437,1.332224190301366,0.6660461936341219,0.6661151960116348
92800,736665.2377072998,1.1553888598822888,1.2021991554176106,0.5792701629512265,0.6031025585514527
92810,736665.4085734315,1.1378744407323602,1.1949991077394082,0.5689372203661801,0.5992449335192986
92820,736665.7886053589,1.1378744407323602,1.1949991077394082,0.5689372203661801,0.5992449335192986
92822,736665.8114013899,1.1378744407323602,1.1949991077394082,0.5689372203661801,0.5992449335192986
92824,736665.9281391812,1.1893835482894608,1.201021883932672,0.596909406836066,0.6023155604868685
92842,736666.9769983668,1.3320403442886737,1.3320366929875034,0.6660201721443368,0.6660357270145709
92848,736667.1929340076,1.1625227732733,1.1952520140416454,0.58126138663665,0.5999935501837875
92854,736667.4168388161,1.1625227732733,1.1952520140416454,0.58126138663665,0.5999935501837875
92859,736667.5642487953,1.1608741244928749,1.1956419598838444,0.5842618572890579,0.6000287018531616
92881,736668.3418516555,1.1360174143162562,1.195418609354214,0.5680087071581281,0.5992695968390328
92889,736668.4009292887,1.158877676926457,1.2026887504604316,0.5837691910506718,0.6033835861837832
92891,736668.4098800025,1.175586473817183,1.2025507434844454,0.5839851365297483,0.6034396025528225
92906,736669.1749907831,1.175586473817183,1.2025507434844454,0.5839851365297483,0.6034396025528225
92909,736669.3720042554,1.175586473817183,1.2025507434844454,0.5839851365297483,0.6034396025528225
92911,736669.3846104707,1.1659165977760575,1.192446634638262,0.5916235583031783,0.6023805604546926
92912,736669.3860146528,1.1623744941143104,1.192572252402298,0.5878293689023266,0.6024216404039034
92913,736669.3933906598,1.1623744941143104,1.192572252402298,0.5878293689023266,0.6024216404039034
92914,736669.4106631156,1.163512179360438,1.1928679783510343,0.590300755251335,0.6025185928445241
92916,736669.442652208,1.1814964181121341,1.1935119029143102,0.597202856576208,0.6027308767755059
92922,736669.7227241506,1.1621396540547506,1.1914228519037227,0.588805146619562,0.6028135749058098
92923,736669.7243117247,1.1527469862781443,1.1914228519037227,0.5862402964303709,0.6028135749058098
92945,736671.1887713127,1.316109067226086,1.3163849311969038,0.6581066495136819,0.6583205543355777
92946,736671.2063333199,1.3161122808508432,1.3163997498229933,0.658107312062262,0.658327898396332
92948,736671.2196212906,1.3161122808508432,1.3163997498229933,0.658107312062262,0.658327898396332
92952,736671.2590278322,1.3161113572802683,1.3164098800884454,0.6581191980950108,0.6583329189405258
92953,736671.2605574953,1.3161055274130646,1.3164211121792941,0.6581248474955879,0.6583384855657898
92956,736671.3026014729,1.332090293706848,1.1620343903039918,0.5706844195807752,0.5896660755274452
92957,736671.303490292,1.3161078769065107,1.3164252364336073,0.6581259845867499,0.6583405295513788
92964,736671.3858041229,1.3161078769065107,1.3164252364336073,0.6581259845867499,0.6583405295513788
92967,736671.4097777467,1.3161014512421532,1.316429360100518,0.658128376781793,0.6583419631568599
92970,736671.5147286803,1.31610293170538,1.316414281452419,0.6581229048687571,0.6583384298935677
92980,736672.0980559239,1.31610293170538,1.316414281452419,0.6581229048687571,0.6583384298935677
93010,736672.5731707116,1.3161104058553543,1.3160934746797188,0.5903451303751116,0.6581268944342408
93017,736673.0654163036,1.3161104058553543,1.3160934746797188,0.5903451303751116,0.6581268944342408
93020,736673.1729679968,1.3161104058553543,1.3160934746797188,0.5903451303751116,0.6581268944342408
93022,736673.3010524359,1.3161104058553543,1.3160934746797188,0.5903451303751116,0.6581268944342408
93063,736675.0023696773,1.3160975073199699,1.3162326997885117,0.6581352521212226,0.6583521734650005
93070,736675.2934648121,1.3160975073199699,1.3162326997885117,0.6581352521212226,0.6583521734650005
93074,736675.3524691676,1.3160975073199699,1.316234172750394,0.6581369242740114,0.6583528980460707
93082,736675.4792859817,1.3321048370699526,1.1670153117837245,0.5823957518117191,0.6003787345080379
93083,736675.5432825444,1.3320904664313318,1.3321037583599966,0.5802107003855618,0.5835103383347898
93088,736675.5750807096,1.3160976375324926,1.3162361143778234,0.6581378937583239,0.6583538531745357
93089,736675.7611827701,1.3160981239636869,1.3162379262925181,0.6581387984751614,0.6583547444954384
93090,736675.8323519767,1.3160981239636869,1.3162379262925181,0.6581387984751614,0.6583547444954384
93097,736676.2620367485,1.3160981239636869,1.3162379262925181,0.6581387984751614,0.6583547444954384
93112,736676.5996626377,1.3160981239636869,1.3162379262925181,0.6581387984751614,0.6583547444954384
93117,736676.640838644,1.3160981239636869,1.3162379262925181,0.6581387984751614,0.6583547444954384
93120,736676.6864253135,1.3160981239636869,1.3162379262925181,0.6581387984751614,0.6583547444954384
93129,736677.1533388586,1.3161054306475237,1.316122963576401,0.6581267489439996,0.6583428734466003
93133,736677.2530322876,1.3161054306475237,1.316122963576401,0.6581267489439996,0.6583428734466003
93147,736677.5390467908,1.3205338602511603,1.320551037451912,0.6603294305115777,0.6605079550456556
93150,736677.621181732,1.3205338602511603,1.320551037451912,0.6603294305115777,0.6605079550456556
93153,736677.713082032,1.3205338602511603,1.320551037451912,0.6603294305115777,0.6605079550456556
93162,736677.938918942,1.3205338602511603,1.320551037451912,0.6603294305115777,0.6605079550456556
93164,736677.97619792,1.320534759082915,1.3205519357505748,0.6603227142149604,0.6605063088501892
93204,736678.8435793854,1.320534759082915,1.3205519357505748,0.6603227142149604,0.6605063088501892
93206,736678.8717825643,1.320534759082915,1.3205519357505748,0.6603227142149604,0.6605063088501892
93207,736678.9094647306,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93243,736679.6407908335,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93250,736679.7671394559,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93252,736679.9395849196,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93253,736679.9621223322,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93261,736680.047979642,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93264,736680.1300378882,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93265,736680.1302791379,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93266,736680.1308715509,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93267,736680.1350239025,1.3205357560118223,1.3205529320882283,0.6603227310731103,0.6605067991553183
93279,736680.541722698,1.3161064314056696,1.3320464370101996,0.6660450015972892,0.6661353662928348
93289,736680.7647823596,1.3205439518852269,1.3205562812880376,0.6603251753266827,0.6605071188642544
93320,736681.6172339013,1.3320414924677568,1.320550651456463,0.5976601350164945,0.660470146744874
93335,736682.4152437566,1.3320414924677568,1.320550651456463,0.5976601350164945,0.660470146744874
93342,736682.5147795121,1.3205504095607081,1.3205618382508346,0.6604549410820624,0.6605126155523536
93411,736685.914052255,1.3205366003427155,1.3205375921201359,0.6602665177352876,0.6602945714066265
93412,736685.9297979983,1.3161048385853535,1.3205334659699899,0.666046337915535,0.6602866379940447
93417,736686.1357314774,1.3208083910420898,1.320818362197366,0.6604583644691846,0.6605723054139221
93418,736686.1390632248,1.3208083910420898,1.320818362197366,0.6604583644691846,0.6605723054139221
93419,736686.1477206387,1.3208068013115626,1.3208207031900785,0.6605263566880789,0.6605734627954145
93420,736686.1479232465,1.320808704916206,1.320822605880948,0.6604728409268869,0.6605744034822415
93421,736686.1497959842,1.3208109671918054,1.3208248670706815,0.6604436336256234,0.6605755214111405
93423,736686.1754697906,1.3208109671918054,1.3208248670706815,0.6604436336256234,0.6605755214111405
93425,736686.2269340231,1.266408536689093,1.2664994170296444,0.6605424478011284,0.6605768048588002
93426,736686.2280160934,1.266408536689093,1.2664994170296444,0.6605424478011284,0.6605768048588002
93428,736686.2747718265,1.266408536689093,1.2664994170296444,0.6605424478011284,0.6605768048588002
93432,736686.3873593073,1.266408536689093,1.2664994170296444,0.6605424478011284,0.6605768048588002
93434,736686.4773929503,1.2663188496818387,1.266363568438846,0.6604775839272901,0.6605791133290569
93440,736686.6604800855,1.2665276414436104,1.2665689969606184,0.6605406616472298,0.6605824626719062
93442,736686.675566621,1.2665276414436104,1.2665689969606184,0.6605406616472298,0.6605824626719062
93443,736686.6821050779,1.2665276414436104,1.2665689969606184,0.6605406616472298,0.6605824626719062
93444,736686.6825925709,1.2665126079464355,1.2665747927771391,0.6605406183061197,0.6605791592923121
93449,736686.714262537,1.2665126079464355,1.2665747927771391,0.6605406183061197,0.6605791592923121
93450,736686.7159231311,1.2665126079464355,1.2665747927771391,0.6605406183061197,0.6605791592923121
93451,736686.720579168,1.2664905964637614,1.2665812199940278,0.6604673794097627,0.6605559647834001
93453,736686.7386317933,1.2666937430902658,1.2667837339755388,0.6605467359438919,0.6605714085217953
93454,736686.7454262614,1.2666937430902658,1.2667837339755388,0.6605467359438919,0.6605714085217953
93455,736686.7542926993,1.2667210380323881,1.2668109442517022,0.6604593965273158,0.6605715474984978
93458,736686.908676214,1.2667512828260559,1.2668410953221771,0.6604617237945297,0.6605735891190382
93459,736686.9235051936,1.2667572446492925,1.2668470386823059,0.6605381297198648,0.6605740445772651
93460,736686.9783003652,1.2667676021911871,1.2668573641570473,0.6605516865624242,0.6605704401597726
93464,736687.0827439702,1.2667744433190864,1.2668641841109507,0.6605301303688277,0.6605680502908822
93466,736687.089371288,1.2667744433190864,1.2668641841109507,0.6605301303688277,0.6605680502908822
93467,736687.1793509454,1.2667880883354496,1.2668777869094743,0.6605314285218472,0.6605500887392368
93469,736687.2174145861,1.26750340087423,1.2675909138096528,0.6605676438316064,0.6606054657456109
93470,736687.2178375833,1.2680166017012138,1.2681025793885716,0.6606204189965152,0.6606459132964625
93471,736687.219447142,1.268030608502632,1.2681165446676073,0.6606231566977995,0.660647025716931
93472,736687.2217930965,1.26806379680122,1.268149634661244,0.6605647611849492,0.6606496633399246
93474,736687.224099891,1.2680816042841727,1.2681673894440781,0.6605661858043408,0.6606510796290216
93475,736687.2491253476,1.2680982133197072,1.2681839493553435,0.6605669546191997,0.6606524012619274
93477,736687.2626716126,1.268113179383847,1.2681988711786623,0.660630496176943,0.6606535927045897
93478,736687.2703801363,1.2681297703212027,1.2682154130985899,0.6606249088426538,0.6606549141080941
93480,736687.2781574199,1.2684862788629183,1.268570875084848,0.6606554174506718,0.6606834628734737
93481,736687.2787221244,1.268503828463662,1.2685883734985999,0.6606006627455684,0.660684875859853
93482,736687.2815254271,1.2685158247175974,1.2686003347808095,0.6606559009749132,0.6606858421382864
93483,736687.2825325935,1.268543287826046,1.268627717882617,0.6606028196767756,0.6606880555112026
93487,736687.468178765,1.2685523759778348,1.2686367795750926,0.6606476018696603,0.6606755588240248
93488,736687.4766345425,1.2688383069267823,1.2689218822773838,0.6606708231752809,0.6606987353638251
93489,736687.4772993091,1.2688694875343105,1.2689529730572897,0.6606315754985226,0.6607012743650482
93490,736687.4836305173,1.2688765441718934,1.268960009378921,0.6606783951840742,0.6607018492966775
93491,736687.4863868124,1.2690453076815529,1.2691282884891166,0.660644389293022,0.660715634106825
93495,736687.50584302,1.2690453076815529,1.2691282884891166,0.660644389293022,0.660715634106825
93497,736687.5246170282,1.2690453076815529,1.2691282884891166,0.660644389293022,0.660715634106825
93499,736687.5676224848,1.2690453076815529,1.2691282884891166,0.660644389293022,0.660715634106825
93500,736687.5818876192,1.2690588256692912,1.269115780482131,0.660647116922736,0.6607128283727767
93504,736687.7074856195,1.2690588256692912,1.269115780482131,0.660647116922736,0.6607128283727767
93505,736687.7202466542,1.2690588256692912,1.269115780482131,0.660647116922736,0.6607128283727767
93506,736687.809335628,1.2690680671455954,1.269125003799831,0.6606467653110375,0.6607135856708394
93507,736687.8106026176,1.2691000879226704,1.269156961703912,0.6606483429727381,0.660716211195507
93508,736687.8393552862,1.269126089321227,1.2691829120995932,0.6606504867546896,0.660718344951304
93509,736687.8562290345,1.269126089321227,1.2691829120995932,0.6606504867546896,0.660718344951304
93513,736688.0201213338,1.2691321812669045,1.2691889921022623,0.6606504690952363,0.6607188451069845
93520,736688.2224945178,1.2691916466562152,1.2692483410437598,0.6607008196313833,0.6607218089021961
93521,736688.2553667102,1.2691981594826622,1.2692548411309927,0.6607081991146833,0.660722344699782
93522,736688.266525085,1.269338656306922,1.2693950638359366,0.6606686297226786,0.6607339276438666
93524,736688.28342823,1.2694377098681462,1.2694939249329942,0.6606763048825841,0.6607421221409315
93533,736688.3959944827,1.2694377098681462,1.2694939249329942,0.6606763048825841,0.6607421221409315
93535,736688.5026811718,1.2694765996671067,1.2695327393473361,0.6607233580313966,0.6607453458143364
93536,736688.5297404578,1.2694820259615938,1.2695381551314378,0.6606799953810558,0.6607457959007784
93561,736688.9243731309,1.2694820259615938,1.2695381551314378,0.6606799953810558,0.6607457959007784
93562,736688.9354338759,1.2694820259615938,1.2695381551314378,0.6606799953810558,0.6607457959007784
93567,736689.008647888,1.3161053174976265,1.3161053174976265,0.6660450625543988,0.6660463554122846
93572,736689.0692565632,1.269488043481431,1.2695441609980227,0.6606804968634296,0.6607434143222405
93577,736689.1209321095,1.269488043481431,1.2695441609980227,0.6606804968634296,0.6607434143222405
93578,736689.1337865122,1.269488043481431,1.2695441609980227,0.6606804968634296,0.6607434143222405
93579,736689.1553610646,1.269488043481431,1.2695441609980227,0.6606804968634296,0.6607434143222405
93583,736689.2272975299,1.2694938555243003,1.2695499617878516,0.6606798235720233,0.6607432608108741
93589,736689.2747011683,1.2694938555243003,1.2695499617878516,0.6606798235720233,0.6607432608108741
93594,736689.34444005,1.2695076333879116,1.2695637129843302,0.6606836586532224,0.6607444046055619
93596,736689.3687902805,1.2695076333879116,1.2695637129843302,0.6606836586532224,0.6607444046055619
93598,736689.4028456766,1.2695076333879116,1.2695637129843302,0.6606836586532224,0.6607444046055619
93599,736689.4217618578,1.2695155587499412,1.2695716230125142,0.6607307518247812,0.6607455976873744
93602,736689.4626909519,1.2695155587499412,1.2695716230125142,0.6607307518247812,0.6607455976873744
93603,736689.467897505,1.2695155587499412,1.2695716230125142,0.6607307518247812,0.6607455976873744
93611,736689.5719390581,1.2695155587499412,1.2695716230125142,0.6607307518247812,0.6607455976873744
93614,736689.6899085362,1.2695155587499412,1.2695716230125142,0.6607307518247812,0.6607455976873744
93616,736689.7292447116,1.2695155587499412,1.2695716230125142,0.6607307518247812,0.6607455976873744
93620,736689.8977238998,1.2695356871242234,1.2695917124616116,0.6606854234460946,0.6607467349415495
93628,736690.0356782735,1.2694771793562871,1.269533317913602,0.6607343119857032,0.6607472886137306
93633,736690.1036117974,1.2694771793562871,1.269533317913602,0.6607343119857032,0.6607472886137306
93634,736690.1043446058,1.269486939633613,1.2695430592876844,0.6607296136445339,0.6607480981424397
93638,736690.1564488144,1.269543689293855,1.2695996991637775,0.660736252397721,0.6607528095366019
93639,736690.1634506638,1.2695786254938433,1.2696345678852252,0.6606933660724955,0.6607557137946791
93640,736690.165529682,1.2695838491489144,1.2696397814578975,0.6606953777010751,0.6607561482900215
93642,736690.1735307387,1.2695838491489144,1.2696397814578975,0.6606953777010751,0.6607561482900215
93643,736690.1944637911,1.2695838491489144,1.2696397814578975,0.6606953777010751,0.6607561482900215
93647,736690.2605841106,1.2695838491489144,1.2696397814578975,0.6606953777010751,0.6607561482900215
93672,736690.5969784386,1.2695838491489144,1.2696397814578975,0.6606953777010751,0.6607561482900215
93679,736690.9473818298,1.2695838491489144,1.2696397814578975,0.6606953777010751,0.6607561482900215
93680,736690.9497531715,1.2695630676102938,1.2696190400413663,0.6607375098903668,0.6607565980407357
93681,736690.954177141,1.2695630676102938,1.2696190400413663,0.6607375098903668,0.6607565980407357
93683,736690.9996631396,1.2695630676102938,1.2696190400413663,0.6607375098903668,0.6607565980407357
93684,736691.048782387,1.2695877883589652,1.2696437130659122,0.6606963405232651,0.6607131158041494
93688,736691.2779963737,1.2696006051734199,1.2696565051531377,0.6606963549435279,0.6607098326879369
93690,736691.3324477016,1.2930454153311903,1.293070302308369,0.6634379290359845,0.6634486958322783
93691,736691.3362991388,1.2930553222252408,1.2930802006919067,0.6634394689699082,0.6634502346213721
93692,736691.3369236329,1.2934006809671637,1.2934252645648872,0.6634933790634175,0.6635041047132163
93693,736691.3407377052,1.2934176851317631,1.2934422543018262,0.6634960448274109,0.6635067685030538
93695,736691.3523940142,1.2934385911329551,1.2934631425763345,0.6635001762135143,0.6635100450081893
93698,736691.3563982876,1.2934385911329551,1.2934631425763345,0.6635001762135143,0.6635100450081893
93700,736691.3580436973,1.2934444131104148,1.2934689596194806,0.6635002371784532,0.6635109577501471
93701,736691.360295701,1.2934476490662503,1.2934721928331676,0.6635015972961175,0.6635119070106721
93705,736691.3726674726,1.2934476490662503,1.2934721928331676,0.6635015972961175,0.6635119070106721
93707,736691.3838307487,1.2935776668676426,1.2936021007104463,0.6635211780226146,0.6635318831034878
93709,736691.387698126,1.2935776668676426,1.2936021007104463,0.6635211780226146,0.6635318831034878
93710,736691.3924825339,1.2935776668676426,1.2936021007104463,0.6635211780226146,0.6635318831034878
93712,736691.4010852921,1.2935776668676426,1.2936021007104463,0.6635211780226146,0.6635318831034878
93714,736691.4063759927,1.293583664544538,1.2936080933284704,0.6635221221129558,0.6635328264959731
93717,736691.456484621,1.2935880590005868,1.2936124840785843,0.6635228139264293,0.6635335177980984
93719,736691.47650536,1.2935880590005868,1.2936124840785843,0.6635228139264293,0.6635335177980984
93721,736691.4969423289,1.2935927670049507,1.2936171881132152,0.6635235551812315,0.6635342585050353
93723,736691.4992881307,1.29359701094966,1.2936214284800334,0.6635250744309317,0.6635349262725455
93726,736691.5110668542,1.2937674069088299,1.2937916812175811,0.6635511098636228,0.6635617928414975
93730,736691.5559940692,1.293770292005106,1.2937945638961126,0.6635515660296288,0.6635622486710038
93731,736691.5574167658,1.293770292005106,1.2937945638961126,0.6635515660296288,0.6635622486710038
93733,736691.5979174762,1.2937756635397988,1.2937999309300372,0.6635524154121798,0.6635630974270187
93735,736691.6353443961,1.2937756635397988,1.2937999309300372,0.6635524154121798,0.6635630974270187
93736,736691.6860896845,1.2937794656927433,1.2938037298976903,0.6635523942812092,0.6635630763116346
93737,736691.6886554272,1.2937794656927433,1.2938037298976903,0.6635523942812092,0.6635630763116346
93738,736691.6918754468,1.2937794656927433,1.2938037298976903,0.6635523942812092,0.6635630763116346
93739,736691.6992986664,1.2937818098324196,1.293806072073749,0.6635527650350568,0.6635634467920116
93742,736691.7188305671,1.2938189366243449,1.2938431677868094,0.6635586398201034,0.6635693172447101
93744,736691.7251858902,1.293826005591838,1.2938502308413757,0.6635597589669484,0.6635704355664417
93748,736691.7616789145,1.293828513341382,1.2938527364936279,0.6635601560344393,0.6635708323412021
93750,736691.8069783741,1.293831200202388,1.2938554211077478,0.6635605814878345,0.6635712574809485
93751,736691.8118856049,1.293831200202388,1.2938554211077478,0.6635605814878345,0.6635712574809485
93759,736691.9156832864,1.2938375707573826,1.2938617863362023,0.663561590346849,0.6635722655962586
93762,736691.9568018556,1.2938656844971674,1.2938898765835456,0.6635660443296402,0.6635767162963087
93763,736691.9574705933,1.2938656844971674,1.2938898765835456,0.6635660443296402,0.6635767162963087
93765,736691.9840602475,1.2938656844971674,1.2938898765835456,0.6635660443296402,0.6635767162963087
93766,736691.9966826753,1.2938656844971674,1.2938898765835456,0.6635660443296402,0.6635767162963087
93767,736691.9989530151,1.293872502491703,1.2938966888842525,0.6635671249310195,0.6635777961013992
93768,736692.0055270393,1.2938861013835306,1.293910276423403,0.6635692807732283,0.6635799503551577
93771,736692.0423286312,1.2938861013835306,1.293910276423403,0.6635692807732283,0.6635799503551577
93772,736692.0544829067,1.2938914514774396,1.2939156220523873,0.6635701291170634,0.6635807980739876
93774,736692.0849605656,1.2938914514774396,1.2939156220523873,0.6635701291170634,0.6635807980739876
93775,736692.1016473064,1.2939853409541875,1.2940094333076266,0.6635850342408446,0.6635956922226035
93776,736692.1044449096,1.2939853409541875,1.2940094333076266,0.6635850342408446,0.6635956922226035
93778,736692.1248491105,1.2939853409541875,1.2940094333076266,0.6635850342408446,0.6635956922226035
93779,736692.1333740242,1.2939954266292129,1.2940056993292117,0.6635866373225584,0.6636018240219349
93782,736692.2262092624,1.2939954266292129,1.2940056993292117,0.6635866373225584,0.6636018240219349
93791,736692.4035675391,1.2940197719618989,1.2940438356935187,0.6635931564347729,0.6636038084406268
93801,736692.6336974595,1.2813497025232574,1.281386968712151,0.6635938448619981,0.6636044963614958
93803,736692.7661617516,1.2813497025232574,1.281386968712151,0.6635938448619981,0.6636044963614958
93804,736692.8134279829,1.2813497025232574,1.281386968712151,0.6635938448619981,0.6636044963614958
93805,736692.8225298357,1.2813538369614679,1.2813910978326104,0.6635951162072424,0.6636049205137734
93806,736692.8229359679,1.2813538369614679,1.2813910978326104,0.6635951162072424,0.6636049205137734
93807,736692.9211567891,1.2813538369614679,1.2813910978326104,0.6635951162072424,0.6636049205137734
93808,736693.0583583218,1.2813538369614679,1.2813910978326104,0.6635951162072424,0.6636049205137734
93811,736693.1231547507,1.2813538369614679,1.2813910978326104,0.6635951162072424,0.6636049205137734
93815,736693.2711916127,1.2813651946317637,1.2814024408984726,0.6635957927200649,0.663606442786992
93817,736693.299517566,1.2813651946317637,1.2814024408984726,0.6635957927200649,0.663606442786992
93819,736693.3842942923,1.2645862059508362,1.2813745319012568,0.6322931029754181,0.6407454285628214
93824,736693.6022570612,1.2813785641222866,1.281465347858176,0.6635971660303581,0.6636129125275928
93825,736693.6841611754,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93826,736693.7224461193,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93828,736693.8097798126,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93829,736693.8114273052,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93832,736693.9093324571,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93833,736693.9101502047,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93834,736693.9150020095,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93836,736693.954025489,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93837,736693.9788764121,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93838,736694.0340576945,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93840,736694.0748002512,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93841,736694.1152809906,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93842,736694.1399753009,1.2813852624185484,1.2814720261093093,0.6635978542669385,0.6636136000159828
93843,736694.1627104736,1.281400280681704,1.2814869994460447,0.6635997938051276,0.6636155374458671
93844,736694.169778349,1.281416707960642,1.2815033776101576,0.6636014828605741,0.6636172246655169
93845,736694.1795414466,1.28142214549045,1.2815087988887774,0.6636020421159685,0.6636177833131163
93847,736694.2031592444,1.28142214549045,1.2815087988887774,0.6636020421159685,0.6636177833131163
93850,736694.2159008995,1.28142214549045,1.2815087988887774,0.6636020421159685,0.6636177833131163
93851,736694.2184207799,1.28142214549045,1.2815087988887774,0.6636020421159685,0.6636177833131163
93854,736694.3973075392,1.28142214549045,1.2815087988887774,0.6636020421159685,0.6636177833131163
93864,736694.6954284963,1.28142214549045,1.2815087988887774,0.6636020421159685,0.6636177833131163
93865,736694.8146219115,1.2814267198106535,1.2815133595400305,0.663602512654004,0.6636182533397924
93867,736694.8987514494,1.2814341369531954,1.2815207545232967,0.6636032757448267,0.6636190156013577
4,736695.0651185716,1.2814341369531954,1.2815207545232967,0.6636032757448267,0.6636190156013577
6,736695.1408295396,1.2814950519261255,1.2815814877220815,0.6636095486783741,0.6636252817197092
8,736695.1621067033,1.2814990260140129,1.2815854499642827,0.663609958288281,0.6636256908847004
14,736695.4334089383,1.2814990260140129,1.2815854499642827,0.663609958288281,0.6636256908847004
19,736695.6586526487,1.2815110242575285,1.2815974124540974,0.663611195220078,0.6636250052418394
20,736695.6754751247,1.2815110242575285,1.2815974124540974,0.663611195220078,0.6636250052418394
21,736695.6933269013,1.2815110242575285,1.2815974124540974,0.663611195220078,0.6636250052418394
28,736695.900850029,1.2815110242575285,1.2815974124540974,0.663611195220078,0.6636250052418394
29,736695.9295567916,1.2815010493014616,1.2815874672214786,0.6636127784262288,0.6636265869384734
35,736696.0796966067,1.2815205043084885,1.2816068642657925,0.663614784050696,0.6636285906509037
36,736696.0903085272,1.2815205043084885,1.2816068642657925,0.663614784050696,0.6636285906509037
43,736696.4205857127,1.2815205043084885,1.2816068642657925,0.663614784050696,0.6636285906509037
44,736696.5499224704,1.2815374382664282,1.2816237478036343,0.6636165306502133,0.6636303355855379
45,736696.5739767652,1.2815432404031923,1.2816295326715592,0.6636171292797725,0.6636309336445211
49,736696.6555878585,1.2815437955001119,1.2816300861165302,0.6636188163139166,0.6636326190708175
50,736696.6568927286,1.2815437955001119,1.2816300861165302,0.6636188163139166,0.6636326190708175
51,736696.6582209292,1.2815580328558052,1.2816442811131574,0.6636202854990638,0.6636340868558931
52,736696.6635962662,1.2815717802203785,1.2816579875961922,0.6636217046650835,0.663635504669642
53,736696.6683416115,1.2816162211361284,1.281702296487086,0.6636262960430329,0.6636400916735445
55,736696.6904186853,1.2816162211361284,1.281702296487086,0.6636262960430329,0.6636400916735445
56,736696.7000029833,1.281622421300928,1.2817084782485215,0.663626937052672,0.663640732072626
57,736696.7096994307,1.281622421300928,1.2817084782485215,0.663626937052672,0.663640732072626
59,736696.7162113368,1.281622421300928,1.2817084782485215,0.663626937052672,0.663640732072626
60,736696.7270373651,1.281622421300928,1.2817084782485215,0.663626937052672,0.663640732072626
61,736696.7289626632,1.2816339630111702,1.281719985711058,0.663628130592846,0.663641924476033
62,736696.7466609849,1.2816339630111702,1.281719985711058,0.663628130592846,0.663641924476033
64,736696.7477956496,1.2816339630111702,1.281719985711058,0.663628130592846,0.663641924476033
65,736696.748441005,1.2816339630111702,1.281719985711058,0.663628130592846,0.663641924476033
66,736696.7503044208,1.2816339630111702,1.281719985711058,0.663628130592846,0.663641924476033
69,736696.8015765945,1.2816339630111702,1.281719985711058,0.663628130592846,0.663641924476033
80,736697.0482072401,1.2816339630111702,1.281719985711058,0.663628130592846,0.663641924476033
83,736697.1784262529,1.2817631486848342,1.2818487889796037,0.6636415155920081,0.6636552967332897
85,736697.183411025,1.2834329400100237,1.283513787631181,0.6638188345171353,0.6638324479650192
86,736697.1838582024,1.2835543593837686,1.2836348691360608,0.6638320444270928,0.6638456454640902
87,736697.1879842123,1.2835640936821018,1.2836445764082798,0.6638331053548444,0.6638467053955768
88,736697.188537048,1.2835640936821018,1.2836445764082798,0.6638331053548444,0.6638467053955768
89,736697.217336168,1.2835640936821018,1.2836445764082798,0.6638331053548444,0.6638467053955768
90,736697.2310712218,1.2835691425473528,1.2836496112595293,0.6638336557335723,0.663846904303123
91,736697.2345466252,1.2835691425473528,1.2836496112595293,0.6638336557335723,0.663846904303123
