Index,Time[d.s],logV_T(15)_S(17)_EvLim(20),logV_T(15)_S(33)_EvLim(20),logV_T(30)_S(17)_EvLim(20),logV_T(30)_S(33)_EvLim(20)
1422,736745.5748175798,9.765915462711293,9.920693890282786,9.938397678930315,8.910718611188264
1425,736745.7509438898,9.765915462711293,9.920693890282786,9.938397678930315,8.910718611188264
1430,736746.0620077248,9.765915462711293,9.920693890282786,9.938397678930315,8.910718611188264
1431,736746.0672211448,9.854586321220339,9.914816399989181,9.854586321220339,9.781868723774734
1434,736746.1426296578,9.854586321220339,9.914816399989181,9.854586321220339,9.781868723774734
1454,736746.820714994,9.798379297377624,9.531405583994038,8.629882609607614,9.755363364361367
1512,736748.8760335962,9.798379297377624,9.531405583994038,8.629882609607614,9.755363364361367
1517,736749.0544919606,9.798379297377624,9.42257590152487,9.680830643652525,9.51667862119422
1520,736749.096416601,9.831435123886234,9.743713076536011,9.703115426401393,9.846394110600464
1528,736749.3404934036,9.919912352229032,9.948795605431227,9.919912352229032,9.935518205857372
1529,736749.3444576167,9.921610549335181,9.950110004078478,9.921610549335181,9.936873345724273
1530,736749.3480963397,9.918135420819686,9.660104073971603,10.020543062455062,9.879754935252802
1537,736749.5778034584,9.923111302952655,9.433828353076738,9.923111302952655,9.882230769911123
1539,736749.6147821718,9.923580207229069,9.314997639514383,9.923580207229069,9.555163498181951
1540,736749.776622114,9.579328541667204,9.774321062453923,9.74251686779519,9.897841212680477
1586,736752.337293991,9.923915544423842,9.748685974038745,9.923915544423842,9.28679944844661
1593,736752.5502128828,9.902431217758542,9.51688842261715,9.844427210586469,9.46280160751374
1600,736752.8121224252,9.895921814190336,9.45627981965574,9.842233219545728,9.46280160751374
1601,736752.813405917,9.667165320192483,9.4815353660583,9.806523376972025,9.487691307636693
1605,736753.0479006169,9.660708832142847,9.649832058184993,9.712907607719663,9.669639357736576
1635,736754.3789322505,9.742246766507858,9.607652100599447,9.312149427772685,9.410295357632439
1663,736755.8856405263,9.541520099321238,9.62552981546253,9.359076194642215,9.60341428884735
1670,736756.1553249018,9.541520099321238,9.448935877438414,9.1349768362639,9.60341428884735
1675,736756.2172598612,9.541520099321238,9.448935877438414,9.1349768362639,9.60341428884735
1680,736756.3011942953,9.663485679187406,9.670350424630225,9.788674491672928,9.728077135299852
1704,736757.8925674387,9.855022918981948,9.453833783143608,9.006399813493232,9.604363116144594
1705,736757.9420193671,9.855022918981948,9.453833783143608,9.006399813493232,9.604363116144594
1719,736758.5330760543,9.71096909280379,9.957165691249948,9.71096909280379,9.951706860576724
1723,736758.7180191244,9.841100832017704,9.453833783143608,8.947389954363226,9.604363116144594
1725,736758.741266698,9.841100832017704,9.453833783143608,8.947389954363226,9.604363116144594
1729,736758.8903669409,9.752124848516553,9.98319152737435,9.752124848516553,9.62044488870397
1760,736759.7689335758,9.768110603963303,10.108247834268527,9.768110603963303,9.92053744655649
1804,736760.8841354011,9.743627966031024,9.944201199239307,9.89704016631411,9.650315924986527
1871,736763.4966825705,9.895895381426204,9.998836991925643,9.98217601901372,9.71116624625157
1877,736763.7426277266,9.97345111596727,9.996105566780956,9.994473726368556,9.649099761402269
1892,736764.4615040696,9.985253487560751,9.589602333730666,9.935578046687608,8.900777000992665
1900,736764.8265019119,9.985253487560751,9.589602333730666,9.935578046687608,8.900777000992665
1929,736765.9938140605,9.977569053117309,9.824018285379388,10.008927701288082,9.548740839383528
1966,736767.1859252846,10.099951704820471,9.69184554394367,10.099951704820471,10.113023784093826
2008,736769.1139677181,9.801652460539522,9.836394400635205,9.721034862813529,9.784661042392788
2072,736771.8676389836,9.814595130547648,9.877262645909514,9.756837183828452,10.114842804121762
2095,736772.6148999507,9.813398138693945,9.86921104256646,9.756837183828452,9.786240137350374
2096,736772.6196020863,9.813398138693945,9.86921104256646,9.756837183828452,9.786240137350374
2102,736773.0629928993,10.068645577996234,9.816021873051954,10.068645577996234,10.133323709322468
2103,736773.1230880957,9.710917655537727,9.874840834464502,9.849758681842225,9.869596094461226
2142,736774.9409691931,9.710917655537727,9.874840834464502,9.849758681842225,9.869596094461226
2149,736775.231653162,10.055832433228494,10.068645577996234,9.80489084481029,9.56973860996364
2194,736776.9171069425,10.089799163031477,10.089799163031477,9.933795588712666,9.619002865895185
2213,736777.9383165571,10.068645577996234,10.091600757881485,9.740322057096071,9.79141018050186
2214,736777.9569947177,10.068645577996234,10.091600757881485,9.740322057096071,9.79141018050186
2226,736778.9083191054,10.068645577996234,10.068645577996234,9.432563560109003,9.830432887514641
2264,736779.9622654979,10.068645577996234,10.068645577996234,9.432563560109003,9.830432887514641
2276,736780.4052408708,10.068645577996234,10.095368068597658,9.284847562981717,9.778681065729389
2279,736780.4851198059,9.908745351960448,9.951630226816285,9.229137344461213,9.678998678411698
2293,736781.1394401732,10.080762349152552,10.092813359174095,9.840417319557993,9.539235329995247
2308,736781.5629076044,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2359,736784.1416613744,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2386,736785.2635115742,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2387,736785.2650416065,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2389,736785.2723883479,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2397,736785.660641164,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2399,736785.784680458,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2401,736785.8778224883,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2491,736789.758888465,9.963663397714305,10.095111498290713,9.623242303072365,9.687766630927653
2494,736789.8308053411,9.904412386775482,9.904412386775482,9.970732975794084,9.953676874793244
2496,736789.9108525867,9.904412386775482,9.904412386775482,9.970732975794084,9.953676874793244
2516,736790.4572197654,9.95200268543776,9.929080380127111,9.887550373596987,10.114610998277808
2525,736790.880593327,9.95200268543776,9.929080380127111,9.887550373596987,10.114610998277808
2653,736795.7634432189,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2772,736796.8591857594,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2814,736797.418011555,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2883,736799.1707974476,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2904,736799.7362738324,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2906,736799.744627032,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2907,736799.7453510765,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2908,736799.7459379926,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2910,736799.7481007886,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2912,736799.7530436021,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2913,736799.7535368212,9.823909199096843,9.904412386775482,10.055832433228492,9.837292115587196
2947,736801.0700048455,9.809859480383613,9.831020452804907,10.057707487481448,9.831293904810169
2949,736801.1511413852,9.809859480383613,9.831020452804907,10.057707487481448,9.831293904810169
2989,736802.4299311154,9.712808877265186,9.712808877265186,9.712808877265186,9.992262964221615
3005,736803.1751668935,9.627914531290951,9.627914531290951,9.627914531290951,9.840136974792673
3006,736803.2659663088,9.627914531290951,9.627914531290951,9.627914531290951,9.840136974792673
3076,736806.2496210369,9.627914531290951,9.627914531290951,9.627914531290951,9.840136974792673
3612,736811.1238992646,9.627914531290951,9.627914531290951,9.627914531290951,9.840136974792673
3659,736811.5777758555,9.627914531290951,9.627914531290951,9.627914531290951,9.840136974792673
3769,736813.0912988893,9.627914531290951,9.627914531290951,9.627914531290951,9.840136974792673
3778,736813.2157514676,9.627914531290951,9.627914531290951,9.627914531290951,9.840136974792673
4025,736817.8818554026,9.788148033647406,9.788148033647406,9.710900323919919,9.710900323919919
4082,736819.3272730346,9.952934684914162,9.952934684914162,9.913773161909795,9.949505484872002
4092,736819.6126469916,9.952934684914162,9.952934684914162,9.913773161909795,9.949505484872002
4095,736819.6312271084,9.952934684914162,9.952934684914162,9.913773161909795,9.949505484872002
4101,736819.881221302,9.952014385739588,9.952014385739588,9.952014385739588,9.8992541417587
4133,736820.7617043257,9.952014385739588,9.952014385739588,9.952014385739588,9.882183919628451
4157,736821.8925490396,9.933482757526258,9.952014385739588,9.789867391932843,9.634596469181245
4186,736822.5470007921,9.933482757526258,9.952014385739588,9.789867391932843,9.634596469181245
4195,736822.8369438696,9.933482757526258,9.952014385739588,9.789867391932843,9.634596469181245
4200,736822.9436173924,9.933482757526258,9.952014385739588,9.789867391932843,9.634596469181245
4318,736825.3397470207,9.933482757526258,9.933482757526258,9.933482757526258,9.882183919628451
4348,736825.8515769177,9.93116853003957,9.790846028786019,9.621442441993835,9.713928998855922
4350,736825.8671120126,9.93116853003957,9.790846028786019,9.621442441993835,9.713928998855922
4354,736825.9538504663,9.93116853003957,9.790846028786019,9.621442441993835,9.713928998855922
4363,736826.1139435326,9.804030495556452,9.804030495556452,9.804030495556452,9.729508296204193
4369,736826.2454962061,9.982953363472248,9.982953363472248,9.982953363472248,9.982953363472248
4395,736826.8362321479,9.933482757526258,9.92919156018071,9.933482757526258,9.814796185074046
4544,736830.0313164161,9.93116853003957,9.826275377621911,9.61460467430545,9.72490320524925
4576,736830.8081785135,9.804030495556452,9.786299106088093,9.804030495556452,9.729508296204193
4860,736838.8269817987,9.804030495556452,9.786299106088093,9.804030495556452,9.729508296204193
4894,736839.9850027009,9.804030495556452,9.786299106088093,9.804030495556452,9.729508296204193
4898,736840.0964485278,9.935803339502186,9.924959139317155,9.935803339502186,9.798049840282493
4941,736841.7220836063,9.935803339502186,9.924959139317155,9.935803339502186,9.798049840282493
5011,736843.7144555199,9.935803339502186,9.924959139317155,9.935803339502186,9.798049840282493
5094,736845.8023805865,9.932250547826053,9.932250547826053,9.935803339502186,9.852803148564005
5115,736846.3914312493,9.940264759048771,9.897909218273217,9.806027589312006,9.8095922610327
5152,736847.2028023215,9.926740116645458,9.823736423951296,9.937776554712771,9.985922833211713
5200,736848.430508306,9.926740116645458,9.823736423951296,9.937776554712771,9.985922833211713
5237,736849.8240146696,9.926740116645458,9.823736423951296,9.937776554712771,9.985922833211713
5238,736849.8248445435,9.826609375570913,9.826609375570913,9.92919156018071,9.91488365575357
5239,736849.8636655475,9.826609375570913,9.826609375570913,9.92919156018071,9.91488365575357
5241,736849.897304794,9.826609375570913,9.826609375570913,9.92919156018071,9.91488365575357
5242,736849.9006765365,9.821134518440447,9.821134518440447,9.91488365575357,9.91488365575357
5243,736849.9018800388,9.821134518440447,9.821134518440447,9.91488365575357,9.91488365575357
5276,736850.5949023024,9.853333742497526,9.853333742497526,9.853333742497526,9.980100677240387
5281,736850.7381469153,9.958441647019855,9.958441647019855,9.958441647019855,9.958441647019855
5296,736851.8552522883,9.969604182099177,9.969604182099177,9.973971568304664,9.968756396320261
5295,736851.8552581115,9.917691355290994,9.900369646726913,10.035038754755641,9.969233145139967
5304,736852.0141781771,9.917691355290994,9.900369646726913,10.035038754755641,9.969233145139967
5309,736852.334773336,9.918041069449762,9.842571794071034,10.03527000572926,10.024720705523071
5310,736852.3617588381,9.918041069449762,9.842571794071034,10.03527000572926,10.024720705523071
5335,736853.1133746039,9.918041069449762,9.842571794071034,10.03527000572926,10.024720705523071
5353,736853.5624709704,9.918041069449762,9.842571794071034,10.03527000572926,10.024720705523071
5361,736853.716687638,9.918041069449762,9.842571794071034,10.03527000572926,10.024720705523071
5362,736853.7259084295,9.918041069449762,9.842571794071034,10.03527000572926,10.024720705523071
5365,736853.8683231621,9.918041069449762,9.842571794071034,10.03527000572926,10.024720705523071
5377,736854.4117472345,9.918041069449762,9.842571794071034,10.03527000572926,10.024720705523071
5383,736854.7679201605,9.918041069449762,9.691475227264725,9.969129443366585,9.802032710600715
5391,736855.2525330675,9.823736423951296,9.817583173355244,9.86013935648192,9.70693973931114
5427,736856.499051587,9.910032697252506,9.979741959380195,9.910032697252506,10.003810300075667
5478,736858.5766326222,9.910032697252506,9.979741959380195,9.910032697252506,10.003810300075667
5486,736859.0125266548,9.956648097356034,9.700317445945233,9.979902332322984,9.664989711205216
5538,736860.7974789707,9.956648097356034,9.700317445945233,9.979902332322984,9.664989711205216
5549,736861.2344277094,9.956648097356034,9.700317445945233,9.979902332322984,9.664989711205216
5646,736864.5068876889,10.007895492023888,9.951236634404447,10.007895492023888,9.951236634404447
5694,736865.5748503775,10.140605789278224,10.10074483026184,9.98877070985291,9.930107867892472
5823,736868.9608702582,10.140605789278224,10.10074483026184,9.98877070985291,9.930107867892472
5913,736871.5227477485,10.140605789278224,10.140605789278224,9.769815180794154,9.783123905962302
5943,736872.671296879,10.15424626098987,10.112046610563882,9.925796436483845,9.835617018169225
5993,736875.0151571633,10.140605789278224,10.140605789278224,9.769815180794154,9.86284942873896
6049,736878.1171477019,10.0017668823133,10.0017668823133,10.0017668823133,9.820563513085347
6080,736878.6587907488,10.21252662612755,10.116187592496956,9.94516879835143,9.984924468221484
6102,736879.6388932064,10.21252662612755,10.116187592496956,9.94516879835143,9.984924468221484
6116,736880.117940676,10.21252662612755,10.116187592496956,9.94516879835143,9.984924468221484
6231,736883.9565180864,10.21252662612755,10.116187592496956,9.94516879835143,9.984924468221484
6303,736886.905389403,10.096461085858689,10.096461085858689,10.09911871729958,9.959276859038033
6382,736891.66116843,10.15875964436434,10.15875964436434,10.15875964436434,10.096461085858689
6383,736891.6632616991,10.15875964436434,10.15875964436434,10.15875964436434,10.024794687833328
6386,736891.8730438292,10.15875964436434,10.15875964436434,10.15875964436434,10.024794687833328
6448,736893.6306074971,10.157373161271337,10.157373161271337,10.079665983216064,10.096461085858689
6458,736894.001773209,10.02569393268065,10.155729877322084,10.096461085858689,9.827635542815797
6459,736894.0080167146,10.02569393268065,10.155729877322084,10.096461085858689,9.827635542815797
6527,736895.7590074835,10.043299477583702,10.043299477583702,10.130765967290621,10.130765967290621
6530,736895.9126100499,10.18253541975442,10.059419732396039,10.11527960526736,10.044479307398166
6546,736896.5207283454,10.155729877322084,10.028659459278405,10.155729877322084,9.995461045308126
6547,736896.5220888157,10.029121005481958,10.01859498008738,10.029121005481958,9.899894672574904
6574,736897.5384653956,10.029121005481958,10.01859498008738,10.029121005481958,9.899894672574904
6577,736897.7356935954,9.984692092236699,10.048047646576295,10.117655520173093,9.933546549605644
6708,736904.6500548259,10.024453108509269,10.008458605655894,10.006123409984433,9.853745785279875
6719,736905.3502435408,10.024453108509269,10.008458605655894,10.006123409984433,9.853745785279875
6765,736907.3879280741,10.023340094623546,10.01272578919234,10.023340094623546,10.179667595179085
6773,736907.9444805181,10.023340094623546,10.01272578919234,10.023340094623546,10.179667595179085
6787,736908.8652175264,10.023340094623546,10.01272578919234,10.023340094623546,10.179667595179085
6799,736909.5300821769,10.041883318038458,9.950181837121379,10.179667595179085,9.930138761162207
6801,736909.9576731521,10.041883318038458,9.950181837121379,10.179667595179085,9.930138761162207
6802,736909.9645505417,10.041883318038458,9.950181837121379,10.179667595179085,9.930138761162207
6818,736910.702349969,9.775094944997196,9.975038443152126,10.02569393268065,9.975038443152126
6840,736913.0804206206,9.775094944997196,9.975038443152126,10.02569393268065,9.975038443152126
6850,736913.3751927494,10.052342145343864,9.904533670227764,10.052342145343864,10.140713451240307
6854,736913.508277298,9.922436360356327,9.918073495250749,9.922436360356327,9.918073495250749
6857,736913.5558628433,9.966054270473244,9.966054270473244,10.046959626617877,10.031237656823759
6945,736919.0117913424,9.966054270473244,9.966054270473244,10.046959626617877,10.031237656823759
7014,736921.8390458352,9.7608639114202,9.7608639114202,10.020073625989157,9.938690252075233
7019,736922.0236717669,9.7608639114202,9.7608639114202,10.020073625989157,9.938690252075233
7025,736922.2350012854,9.7608639114202,9.7608639114202,10.020073625989157,9.938690252075233
7041,736922.593787368,9.932353090149835,9.786188280285964,9.932353090149835,10.015254463215852
7069,736923.3568015319,9.917053391847492,9.912332744862917,9.908599376003881,10.058097202491043
7078,736923.5928814624,9.753538624977528,9.778977349990605,9.936723760700751,9.778977349990605
7091,736924.1228159587,9.967567294383867,9.925929480044166,9.967567294383867,10.101959098233843
7199,736925.9070853634,9.967567294383867,9.925929480044166,9.967567294383867,10.101959098233843
7409,736928.1421171317,9.967567294383867,9.925929480044166,9.967567294383867,10.101959098233843
7411,736928.1613015026,9.914619340937133,9.902191261803363,9.786955392560886,9.769479269440502
7412,736928.2056343456,9.914619340937133,9.902191261803363,9.786955392560886,9.769479269440502
7423,736928.7891528399,9.95686023738208,9.95686023738208,9.805003987141987,9.900599460548536
7480,736930.1713705354,9.926124617268545,9.926124617268545,9.926124617268545,9.818155485579275
7504,736930.8717007448,9.926124617268545,9.926124617268545,9.926124617268545,9.818155485579275
7547,736932.1115346509,9.926124617268545,9.926124617268545,9.926124617268545,9.818155485579275
7558,736932.66021259,9.9316045388837,9.926124617268545,9.975038443152126,9.723427017192328
7562,736932.7444309421,9.9338341891977,9.929110759349683,9.9338341891977,9.446384750770624
7575,736932.8603806335,9.960156405712178,10.01645644779609,9.84223211961953,10.003903273498668
7578,736932.9522906431,9.958965020682067,9.974337876838462,9.82360427754308,9.888116022511866
7605,736934.0608856382,9.958965020682067,9.974337876838462,9.82360427754308,9.888116022511866
7668,736936.1428895305,10.106361340682827,10.014980638754949,10.106361340682827,10.022681597912717
7690,736936.4364977571,9.957228394546021,10.016777414988596,9.828161680373965,9.93481674871019
7693,736936.5706995276,9.957228394546021,10.016777414988596,9.828161680373965,9.93481674871019
7762,736938.5437245552,9.994458690836227,10.03370858683619,9.893062978577536,9.949008262359541
7809,736941.0349220616,9.936934415857143,9.936934415857143,9.932244766377313,9.932244766377313
7858,736942.1477656581,9.936934415857143,9.936934415857143,9.932244766377313,9.932244766377313
7877,736942.5847229777,9.936934415857143,9.936934415857143,9.932244766377313,9.932244766377313
7885,736943.0208834152,10.212302307862855,10.027457878086484,10.212302307862855,10.027457878086484
7937,736944.6632398121,10.10662230777953,10.10662230777953,9.903056931992143,10.079494906255011
7942,736944.9064994955,10.10662230777953,10.10662230777953,9.903056931992143,10.079494906255011
7945,736945.12201516,9.994458690836227,9.996525394687048,9.986747136738252,9.956766420246213
8017,736948.3029130786,9.994458690836227,9.996525394687048,9.986747136738252,9.956766420246213
8052,736950.0047377901,10.135973373156805,10.135973373156805,9.973183862082262,10.057988727852859
8054,736950.0109775739,10.106330740962473,10.10606959855205,9.994458690836227,10.017128343915473
8081,736950.5148803302,10.20494836104018,10.1547921435209,9.99527730200613,10.111822275676108
8126,736952.2959784113,10.172466802441079,10.174748057017085,10.172466802441079,10.041842041070314
8145,736952.8462833177,10.064871258762762,10.026874881482772,10.06222782192981,10.17320547905423
8182,736954.3404016211,10.135973373156805,10.211087061373696,10.094806969661743,10.061819211658914
8196,736954.6959207894,10.133376156955464,10.065564053351125,10.116839986503054,9.98390923507144
8221,736955.9453817296,10.126299418687143,10.126299418687143,10.134286559140094,9.93346279478589
8244,736956.8104740977,10.045829923868121,10.085505444017238,10.007939206648537,9.893252975537948
8258,736957.2961945086,10.161683848112975,10.174663401732733,10.010973808637372,10.077076741019109
8341,736960.6342143664,10.215095365133966,10.235279604399693,9.945498596732586,10.14426911872001
8348,736960.9238714436,10.215095365133966,10.235279604399693,9.945498596732586,10.14426911872001
8350,736960.9791398305,10.215095365133966,10.235279604399693,9.945498596732586,10.14426911872001
8426,736962.5898665525,10.188918633485379,10.147015318638394,10.188918633485379,10.147015318638394
8548,736966.2657435605,10.188918633485379,10.147015318638394,10.188918633485379,10.147015318638394
8571,736967.0172678061,10.188918633485379,10.147015318638394,10.188918633485379,10.147015318638394
8589,736967.751925373,10.188918633485379,10.147015318638394,10.188918633485379,10.147015318638394
8740,736970.0065470936,10.188918633485379,10.147015318638394,10.188918633485379,10.147015318638394
8754,736970.1105939114,10.292627853323589,10.292627853323589,10.133376156955464,10.026067204424832
8788,736970.41421259,10.292627853323589,10.292627853323589,10.133376156955464,10.026067204424832
8789,736970.4226458335,10.27330425715492,10.27330425715492,10.121231714074806,10.081287931295515
8836,736971.2066139679,10.221301880429372,10.134400972350605,10.133376156955464,10.109547635227106
8875,736971.8932685002,10.221301880429372,10.134400972350605,10.133376156955464,10.109547635227106
8899,736972.412382014,10.221301880429372,10.134400972350605,10.133376156955464,10.109547635227106
8911,736972.6370488394,10.271266274143366,10.271266274143366,10.271266274143366,10.173715763540924
8912,736972.6375302022,10.27854259412314,10.27854259412314,10.27854259412314,10.178686418344114
8925,736973.1253394019,10.192035149076915,10.192035149076915,10.113878298474534,10.113878298474534
8933,736973.4635538998,10.192035149076915,10.192035149076915,10.113878298474534,10.113878298474534
8934,736973.4695479622,10.192035149076915,10.192035149076915,10.113878298474534,10.113878298474534
8955,736973.9910661146,10.27330425715492,10.25659938066978,10.120119892399028,10.135166151524627
8964,736974.2839578395,10.216152362421692,10.215275915443938,10.101671368901913,10.076403795086874
8987,736974.8862689319,10.216152362421692,10.215275915443938,10.101671368901913,10.076403795086874
9046,736976.1574088108,10.214656455296597,10.214656455296597,10.214656455296597,10.091174853401704
9168,736978.7663721207,10.227955767414986,10.23042383930308,10.227955767414986,10.18179782909746
9182,736979.658156459,10.216152362421692,10.187844267201449,10.14858763520653,10.218670961551393
9187,736979.86484603,10.227955767414986,10.152175620160708,10.127894138540414,10.005387724290836
9193,736980.1012685031,10.123904516931297,10.152175620160708,10.127894138540414,9.98825155512549
9242,736981.6835195122,10.123904516931297,10.152175620160708,10.127894138540414,9.98825155512549
9294,736982.8489845303,10.123904516931297,10.152175620160708,10.127894138540414,9.98825155512549
9303,736982.9957563272,10.224223160850057,10.224092088963916,10.224223160850057,10.211724887988844
9363,736984.8673198418,10.224223160850057,10.224092088963916,10.224223160850057,10.211724887988844
9392,736986.3837680295,10.224223160850057,10.224092088963916,10.224223160850057,10.211724887988844
9400,736986.4979899334,10.103653204607935,10.022758232458578,10.191466645829252,9.992726890764974
9405,736986.5879244673,10.068447104061324,10.138342412758051,10.11849044425024,10.043329076877814
9451,736987.8185696682,10.01010327286252,10.01010327286252,10.11849044425024,10.021147475678273
9482,736988.8842450465,10.01010327286252,10.01010327286252,10.11849044425024,10.021147475678273
9483,736988.8868029857,10.083763704976311,9.949224108474246,10.070949759730937,9.72545787440497
9484,736988.8916162625,10.083763704976311,9.949224108474246,10.070949759730937,9.72545787440497
9485,736988.8980814584,10.083763704976311,9.949224108474246,10.070949759730937,9.72545787440497
9521,736990.1341952087,10.12755295395276,10.10559012657159,10.12755295395276,9.841397869675088
9534,736990.4720965339,10.062470913315991,10.037017495471419,10.153226304883024,9.837781368496383
9542,736990.8059022693,10.071265161211127,10.046438377764304,10.071265161211127,9.876483161644083
9569,736992.2790432805,10.071265161211127,10.046438377764304,10.071265161211127,9.876483161644083
9582,736993.1594325472,10.140457752107947,10.050556274757637,10.218238602673173,10.223464041778099
9591,736993.8129410145,10.056072191489925,10.04334358823287,10.210752201423064,10.150152861974489
9602,736994.3482343022,10.210678143925511,10.155793524366041,10.217054609224004,9.912901222617748
9633,736995.515507049,9.85136668187592,9.972862465648252,10.017874876150229,9.976410211724849
9637,736995.6021467294,9.85136668187592,9.972862465648252,10.017874876150229,9.976410211724849
9642,736995.8744426988,9.737832355858796,9.976994581959337,10.215275915443938,9.644680084012755
9646,736996.0293799578,9.737832355858796,9.976994581959337,10.215275915443938,9.644680084012755
9668,736996.5215816841,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
9700,736997.2158498481,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
9794,736999.9104303173,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
9897,737002.9905232812,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
9899,737002.99896987,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
9907,737003.0986855294,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
10034,737007.2574225854,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
10051,737007.7492307681,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
10053,737007.8082436123,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
10081,737008.5826254747,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
10100,737009.3396402573,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
10110,737009.5695132432,9.918543728451464,9.975210920800166,10.079570475799612,9.688372475374216
10167,737012.0585946633,9.824540853234316,9.824540853234316,9.856719207399818,9.856719207399816
10177,737012.4424060729,9.791617621956823,9.791617621956823,9.909921809781263,9.974833168170846
10186,737013.0466165999,9.903198076393238,9.916539028435048,9.903198076393238,9.905614092892586
10187,737013.2112979315,9.769050091543733,9.769050091543733,9.909466195661055,9.824695085254078
10189,737013.336869225,9.744529045064288,9.744529045064288,9.909466195661055,9.71701366901565
10191,737013.3726677924,9.744529045064288,9.744529045064288,9.895112301059424,9.71701366901565
10193,737013.3928906093,9.744529045064288,9.744529045064288,9.89121810962271,9.71701366901565
10194,737013.4036319586,9.744529045064288,9.744529045064288,9.89121810962271,9.71701366901565
10195,737013.4087289849,9.73455484817464,9.73455484817464,9.760213687465603,9.67950101501845
10198,737013.5521895352,9.735451102124681,9.735451102124681,9.630365254565014,9.545137826039548
10199,737013.598983059,9.735451102124681,9.735451102124681,9.630365254565014,9.505495654675142
10200,737013.604165442,9.73713880178959,9.831267192024741,9.927500676490169,9.77735104970618
10202,737013.6755874564,9.73713880178959,9.831267192024741,9.927500676490169,9.77735104970618
10209,737013.8631689118,9.73713880178959,9.831267192024741,9.927500676490169,9.77735104970618
10229,737014.540670835,9.73713880178959,9.831267192024741,9.927500676490169,9.77735104970618
10231,737014.6704916754,9.735205423525144,9.634163652918222,9.972862465648252,9.652409271846405
10236,737014.8486763018,9.735205423525144,9.634163652918222,9.972862465648252,9.652409271846405
10237,737015.099724363,9.748245093036006,9.499166861079843,9.748245093036006,9.793056771783776
10240,737015.2866873223,9.748245093036006,9.499166861079843,9.748245093036006,9.793056771783776
10268,737016.1694962257,9.748245093036006,9.499166861079843,9.748245093036006,9.793056771783776
10273,737016.3254574301,9.748245093036006,9.499166861079843,9.748245093036006,9.793056771783776
10279,737016.7939281112,9.72129114507205,9.49537459780671,9.57011088797309,9.606521748915814
10281,737016.8036304523,9.61205972330215,9.380551135858044,9.61205972330215,9.639494676322546
10283,737016.8501242572,9.61205972330215,9.380551135858044,9.61205972330215,9.639494676322546
10286,737016.8744384139,9.618502333081492,9.375214555555608,9.842240081327649,9.707016238044487
10290,737017.0064843345,9.618502333081492,9.375214555555608,9.842240081327649,9.707016238044487
10350,737018.9101604215,9.618502333081492,9.375214555555608,9.842240081327649,9.707016238044487
10352,737018.9598718497,9.618502333081492,9.375214555555608,9.842240081327649,9.707016238044487
10359,737019.3608348075,9.618502333081492,9.375214555555608,9.842240081327649,9.707016238044487
10361,737019.374054987,9.387995970326509,9.380395736444562,9.658987753000526,9.505950254091678
10362,737019.3740752462,9.632778890756105,9.398866098737548,9.823271162766867,9.278093977574729
10411,737021.6351444984,9.701823914515792,9.42362857089029,9.729432086178337,9.31204504101906
10419,737021.8848963602,9.977917769443751,9.210725244876398,9.816257821193265,9.167014587517832
10429,737022.2452856216,9.35819691458659,9.196084323014185,9.132192007170822,9.152846800139923
10442,737022.5836810328,9.35819691458659,9.196084323014185,9.132192007170822,9.152846800139923
10444,737022.7982352487,9.35819691458659,9.196084323014185,9.132192007170822,9.152846800139923
10454,737023.0751646596,9.35819691458659,9.196084323014185,9.132192007170822,9.152846800139923
10455,737023.0768821572,9.384269555233725,9.915067108042628,9.384269555233725,9.877523377957358
10468,737023.3128345032,9.233757516903006,9.90938135336576,9.233757516903006,9.838149002027212
