Index,Time[d.s],bp_T(15)_S(17)_EvLim(20),bp_T(15)_S(33)_EvLim(20),bp_T(30)_S(17)_EvLim(20),bp_T(30)_S(33)_EvLim(20)
93536,736688.5297404578,0.8110434966623644,0.7978687767742414,0.8094271943300185,0.8539498239670681
93561,736688.9243731309,1.0618446990299557,0.8823138458531077,0.8827123615919752,0.718584458164636
93562,736688.9354338759,1.0053113007019718,0.8066808951118717,1.244396796284389,0.7870063352509156
93567,736689.008647888,1.0618446990299557,1.077653801248764,0.847863413693984,0.9870329134164814
93572,736689.0692565632,0.8296162915077667,0.7967081812330344,0.8235858783129733,0.8363471741926982
93577,736689.1209321095,0.8296162915077667,0.7967081812330344,0.8385767435123764,0.8363471741926982
93578,736689.1337865122,0.8296162915077667,0.7967081812330344,0.8235858783129733,0.8363471741926982
93579,736689.1553610646,0.8296162915077667,0.7967081812330344,0.8213607222756535,0.8363471741926982
93583,736689.2272975299,0.834088049050331,0.8013456144223662,0.8270893908615219,0.8554473094868504
93589,736689.2747011683,0.834088049050331,0.8013456144223662,0.8785075979772141,0.8554473094868504
93594,736689.34444005,0.8420185991230649,0.8090305449644408,0.856315113841443,0.8604759052710905
93596,736689.3687902805,0.8420185991230649,0.8090305449644408,0.8309763500666448,0.8604759052710905
93598,736689.4028456766,0.8566700757954367,0.8226572664307847,0.8568782937913549,0.8700594868829254
93599,736689.4217618578,0.8656420970929956,0.8312667817679428,0.9053605299458424,0.8799194332205769
93602,736689.4626909519,0.8656420970929956,0.8312667817679428,0.8742291518831692,0.8758880307292474
93603,736689.467897505,0.8656420970929956,0.8312667817679428,0.9076894316305903,0.8758880307292474
93611,736689.5719390581,0.8656420970929956,0.8312667817679428,0.9108177885482879,0.8799194332205769
93614,736689.6899085362,0.8814433459347182,0.8459183519736106,0.8759355197788422,0.8863152691903097
93616,736689.7292447116,0.9001873778874508,0.8459183519736106,0.8863152691903099,0.8863152691903097
93620,736689.8977238998,0.8629533500916194,0.8301731100849264,0.8617496806269247,0.8737844388483043
93628,736690.0356782735,0.8629533500916194,0.8301731100849264,0.8980780952937613,0.8737844388483043
93633,736690.1036117974,0.8629533500916194,0.8301731100849264,0.8840946233545682,0.8737844388483043
93634,736690.1043446058,0.8703296230526089,0.8373493903955911,0.889616257157499,0.8786643146140783
93638,736690.1564488144,0.870295425424984,0.837918002944024,0.8984491867788599,0.8785302269003762
93639,736690.1634506638,0.870295425424984,0.837918002944024,0.8520882080319173,0.8785302269003762
93640,736690.165529682,0.870295425424984,0.837918002944024,0.8675212453506873,0.8785302269003762
93642,736690.1735307387,0.870295425424984,0.837918002944024,0.9009717153134206,0.8823397125738891
93643,736690.1944637911,0.8866632531986296,0.8531066577946741,0.9154054120213073,0.8896162571574989
93647,736690.2605841106,0.9015905813110986,0.8670125773023175,0.8995438552976276,0.8997335880067366
93672,736690.5969784386,0.883486979539922,0.8496717438491083,0.876953753454842,0.8997335880067366
93679,736690.9473818298,0.8899477088181389,0.8361093320610549,0.8955945851431271,0.8997335880067366
93680,736690.9497531715,0.8758014463054901,0.8428270794900165,0.9066964977707828,0.9040649293901682
93681,736690.954177141,0.8758014463054901,0.8428270794900165,0.885775655632203,0.9040649293901682
93683,736690.9996631396,0.8912120386333503,0.8571601616511548,0.9162330841840756,0.9143041724278985
93684,736691.048782387,0.8914642734652342,0.8579811962887517,0.9110162940733483,0.9052576271861976
93688,736691.2779963737,0.8842330876651955,0.8509398411747313,0.896539914068644,0.8813452770266259
93690,736691.3324477016,0.8270789630209251,0.8002075880964439,0.8505909523509617,0.8414865401748967
93691,736691.3362991388,0.8270789630209251,0.8002075880964439,0.8505909523509617,0.8414865401748967
93692,736691.3369236329,0.8128908846715979,0.787835794835831,0.838637620226969,0.8310836503546034
93693,736691.3407377052,0.8128908846715979,0.787835794835831,0.838637620226969,0.8310836503546034
93695,736691.3523940142,0.826511989781275,0.8006075507272106,0.8475785655615966,0.8407072793520435
93698,736691.3563982876,0.826511989781275,0.8006075507272106,0.8494465073038812,0.8407072793520435
93700,736691.3580436973,0.8334643929603188,0.8073423061021988,0.8548169135329178,0.8455477866210792
93701,736691.360295701,0.8334643929603188,0.8073423061021988,0.8480933739363745,0.8492963069571074
93705,736691.3726674726,0.8334643929603188,0.8073423061021988,0.8529515192862556,0.8455477866210792
93707,736691.3838307487,0.8105692687781714,0.7869586742104376,0.8356219604358825,0.8286891174125653
93709,736691.387698126,0.8105692687781714,0.7869586742104376,0.8338636817185003,0.8286891174125653
93710,736691.3924825339,0.8105692687781714,0.7869586742104376,0.8338636817185003,0.8286891174125653
93712,736691.4010852921,0.8105692687781714,0.7869586742104376,0.8356219604358825,0.8286891174125653
93714,736691.4063759927,0.8159727875085392,0.7922672214714231,0.8397646109443593,0.8324485160370887
93717,736691.456484621,0.8159727875085392,0.7922672214714231,0.8397646109443593,0.8275194785735921
93719,736691.47650536,0.8159727875085392,0.7922672214714231,0.8380128203609033,0.8275194785735921
93721,736691.4969423289,0.8215253104293638,0.7977104304757109,0.8440550956917307,0.8314767106249511
93723,736691.4992881307,0.8215253104293638,0.7977104304757109,0.8423089253360199,0.8314767106249511
93726,736691.5110668542,0.8079897337734918,0.7857093048731137,0.8324433953252746,0.821290544496922
93730,736691.5559940692,0.8079897337734918,0.7857093048731137,0.8324433953252746,0.821290544496922
93731,736691.5574167658,0.8079897337734918,0.7857093048731137,0.836853731395155,0.821290544496922
93733,736691.5979174762,0.8047376487271676,0.7830724773870881,0.8293818230791266,0.818687982043832
93735,736691.6353443961,0.8047376487271676,0.7830724773870881,0.8293818230791266,0.818687982043832
93736,736691.6860896845,0.8032893161694992,0.7820722240238637,0.8172207992803124,0.8174276120853943
93737,736691.6886554272,0.8143855947155967,0.7919117904458716,0.8172207992803124,0.8174276120853943
93738,736691.6918754468,0.8143855947155967,0.7919117904458716,0.8172207992803124,0.8174276120853943
93739,736691.6992986664,0.8112762241036943,0.7894020687818266,0.8146938332961435,0.8151315024810051
93742,736691.7188305671,0.8051957728047342,0.7841428145475379,0.8097536953117039,0.8106333388882837
93744,736691.7251858902,0.8051957728047342,0.7841428145475379,0.8097536953117039,0.8106333388882837
93748,736691.7616789145,0.8123679441776978,0.7841428145475379,0.8155280263930803,0.8106333388882837
93750,736691.8069783741,0.8177360059372789,0.7959854430884371,0.8198102537107158,0.8197750838156619
93751,736691.8118856049,0.8177360059372789,0.7959854430884371,0.8198102537107158,0.8197750838156619
93759,736691.9156832864,0.8191857609898828,0.7976351504253804,0.8209533963632064,0.8208156485323723
93762,736691.9568018556,0.8217728155279419,0.8003258745100575,0.8230216666527997,0.8227005550682521
93763,736691.9574705933,0.8217728155279419,0.8003258745100575,0.8230216666527997,0.8227005550682521
93765,736691.9840602475,0.8335070262823795,0.8114356688687888,0.8324813394450322,0.8313167407066873
93766,736691.9966826753,0.8444959899748674,0.82186033342059,0.8413453985210595,0.8393926961155286
93767,736691.9989530151,0.8415141603854077,0.8194235507608524,0.8389779764040091,0.837259262375672
93768,736692.0055270393,0.8491791545594308,0.8267901294826581,0.8451985843783582,0.84294200493301
93771,736692.0423286312,0.8491791545594308,0.8267901294826581,0.8451985843783582,0.84294200493301
93772,736692.0544829067,0.8452551594059998,0.8234674591931789,0.8420686410872052,0.8401135365670724
93774,736692.0849605656,0.8452551594059998,0.8234674591931789,0.8420686410872052,0.8401135365670724
93775,736692.1016473064,0.8209294485963278,0.8012413777322523,0.8222442858753476,0.8220084830976375
93776,736692.1044449096,0.8209294485963278,0.8012413777322523,0.8222442858753476,0.8220084830976375
93778,736692.1248491105,0.8275514794815291,0.8076391307399925,0.8276704258969895,0.8269839957717987
93779,736692.1333740242,0.8520093229279063,0.8123647704811011,0.8476795352698474,0.8211626321921413
93782,736692.2262092624,0.831293110730487,0.8113662887081401,0.8307439611326815,0.8298081346562425
93791,736692.4035675391,0.8683542734623247,0.8456669388841183,0.819593485134714,0.8195797504464721
93801,736692.6336974595,0.8584754177887187,0.8362538162450289,0.819593485134714,0.8195797504464721
93803,736692.7661617516,0.8469448184462115,0.8253156564160408,0.819593485134714,0.8195797504464721
93804,736692.8134279829,0.8469448184462115,0.8253156564160408,0.819593485134714,0.8128506345782788
93805,736692.8225298357,0.8485946782370821,0.8271225531423028,0.8211075284648409,0.814302153568597
93806,736692.8229359679,0.8485946782370821,0.8271225531423028,0.8211075284648409,0.814302153568597
93807,736692.9211567891,0.8576939327686318,0.835816171806714,0.8281604842526638,0.8208173916145375
93808,736693.0583583218,0.8463293427372499,0.8250275112143842,0.8281604842526638,0.8208173916145375
93811,736693.1231547507,0.8463293427372499,0.8250275112143842,0.8281604842526638,0.8208173916145375
93815,736693.2711916127,0.8413034466188646,0.8206459628206647,0.8245542577036088,0.8175907301440527
93817,736693.299517566,0.8596486181774583,0.8206459628206647,0.8385767435123764,0.8175907301440527
93819,736693.3842942923,0.8072388139465647,0.8404956834288808,0.7311354914196159,0.8966776616410423
93824,736693.6022570612,0.840136346214699,0.812258321752499,0.8238413694250981,0.8113193617972836
93825,736693.6841611754,0.840136346214699,0.812258321752499,0.8238413694250981,0.8113193617972836
93826,736693.7224461193,0.840136346214699,0.812258321752499,0.8238413694250981,0.8113193617972836
93828,736693.8097798126,0.840136346214699,0.812258321752499,0.8311856112980895,0.8113193617972836
93829,736693.8114273052,0.850022678976233,0.8216097402001852,0.8315171572140441,0.8183741609227027
93832,736693.9093324571,0.860661815505792,0.8312875972626658,0.8368407776045973,0.8207767272666958
93833,736693.9101502047,0.860661815505792,0.8312875972626658,0.8368407776045973,0.8207767272666958
93834,736693.9150020095,0.860661815505792,0.8312875972626658,0.8368407776045973,0.8207767272666958
93836,736693.954025489,0.8674623892749774,0.8378330664311815,0.8421222640783274,0.8257152855198938
93837,736693.9788764121,0.874418419939433,0.8445201398215884,0.8475291485988946,0.8307691856411268
93838,736694.0340576945,0.874418419939433,0.8445201398215884,0.8475291485988946,0.8307691856411268
93840,736694.0748002512,0.874418419939433,0.8445201398215884,0.8475291485988946,0.8307691856411268
93841,736694.1152809906,0.874418419939433,0.8445201398215884,0.8475291485988946,0.8335024785202239
93842,736694.1399753009,0.878823362457912,0.8488864149170704,0.851057185779447,0.8341223968426291
93843,736694.1627104736,0.8685889638065035,0.8399091395298738,0.8436957621124914,0.827595896057844
93844,736694.169778349,0.8685889638065035,0.8399091395298738,0.8436957621124914,0.827595896057844
93845,736694.1795414466,0.8685889638065035,0.8399091395298738,0.8436957621124914,0.827595896057844
93847,736694.2031592444,0.8685889638065035,0.8399091395298738,0.8436957621124914,0.827595896057844
93850,736694.2159008995,0.879446325854085,0.8501519339143845,0.8520491854997437,0.8353304371424969
93851,736694.2184207799,0.8858743163200657,0.8563553164289474,0.8571054155208837,0.8400727334064676
93854,736694.3973075392,0.8858743163200657,0.8563553164289474,0.8571054155208837,0.8400727334064676
93864,736694.6954284963,0.8858743163200657,0.8563553164289474,0.8571054155208837,0.8400727334064676
93865,736694.8146219115,0.8786614240332259,0.8497725711594024,0.8599890730757461,0.8428439133619919
93867,736694.8987514494,0.8865332513027521,0.8572928695256944,0.8661143513740063,0.8485598924707085
4,736695.0651185716,0.889636460556249,0.8597863888728059,0.8661143513740063,0.8485598924707085
6,736695.1408295396,0.87181791906229,0.8431916256835065,0.8521883576776137,0.8360430040076351
8,736695.1621067033,0.87181791906229,0.8431916256835065,0.8521883576776137,0.8360430040076351
14,736695.4334089383,0.87181791906229,0.8431916256835065,0.8521883576776137,0.8386376202269689
19,736695.6586526487,0.8608205829361046,0.8334643929603187,0.8442861475953479,0.8289742644437069
20,736695.6754751247,0.8608205829361046,0.8334643929603187,0.8442861475953479,0.8289742644437069
21,736695.6933269013,0.8679615217425933,0.8403148409236604,0.8497065950281013,0.8340561141672962
28,736695.900850029,0.8748378052727375,0.8469234794485181,0.8549412773605642,0.8408554846632252
29,736695.9295567916,0.8714596544328709,0.8441380680425137,0.8526216849787203,0.8388287776095728
35,736696.0796966067,0.8714596544328709,0.8441380680425137,0.8526216849787203,0.8388287776095728
36,736696.0903085272,0.7638345159102418,0.8378354734856196,1.0099871672168648,0.8267398324640743
43,736696.4205857127,0.8714596544328709,0.8526977779448051,0.8526216849787203,0.8452711392747854
44,736696.5499224704,0.8718329935499455,0.8532496443573823,0.8530647229032199,0.8457465776078639
45,736696.5739767652,0.8718329935499455,0.8532496443573823,0.8530647229032199,0.8457465776078639
49,736696.6555878585,0.8760403414232069,0.8573481766021641,0.8563553164289474,0.8488777350436262
50,736696.6568927286,0.8760403414232069,0.8573481766021641,0.8563553164289474,0.8488777350436262
51,736696.6582209292,0.8739518501597564,0.8556137227364348,0.8549699730847987,0.8476470944150724
52,736696.6635962662,0.8739518501597564,0.8556137227364348,0.8549699730847987,0.8476470944150724
53,736696.6683416115,0.8772630251790606,0.8588798868250037,0.857605593919465,0.8501686432037555
55,736696.6904186853,0.8772630251790606,0.8588798868250037,0.857605593919465,0.8501686432037555
56,736696.7000029833,0.8757899030090222,0.8577062394776473,0.86110112791162,0.8493556216307334
57,736696.7096994307,0.8757899030090222,0.8577062394776473,0.8566700757954367,0.8493556216307334
59,736696.7162113368,0.8757899030090222,0.8577062394776473,0.8566700757954367,0.8493556216307334
