Index,Parent,CB
2489039.0,2488749.0,0.0
2489049.0,2489039.0,0.0
2489119.0,2489049.0,0.0
2489159.0,2489049.0,1.0
2489179.0,2489159.0,1.0
2489209.0,2488529.0,0.0
2489219.0,2489209.0,1.0
2489229.0,2489209.0,1.0
2489279.0,2489229.0,1.0
2489479.0,2489209.0,1.0
2489499.0,2489479.0,0.0
2489589.0,2489179.0,1.0
2489699.0,2487609.0,1.0
2489759.0,2488059.0,1.0
2489839.0,2486229.0,1.0
2489919.0,2489699.0,1.0
2489929.0,2489919.0,1.0
2489969.0,2489699.0,0.0
2490039.0,2489049.0,0.0
2490449.0,2488749.0,0.0
2490499.0,2490449.0,0.0
2490569.0,2490449.0,1.0
2490639.0,2488779.0,0.0
2490649.0,2488269.0,0.0
2490769.0,2484789.0,0.0
2490849.0,2490649.0,0.0
2490859.0,2490639.0,1.0
2490909.0,2489919.0,1.0
2490919.0,2490909.0,0.0
2490929.0,2490449.0,1.0
2490939.0,2490909.0,1.0
2490959.0,2490929.0,1.0
2490989.0,2490929.0,1.0
2491009.0,2490909.0,0.0
2491019.0,2491009.0,1.0
2491109.0,2490959.0,0.0
2491129.0,2490649.0,0.0
2491149.0,2490909.0,1.0
2491189.0,2490909.0,0.0
2491199.0,2491189.0,1.0
2491249.0,2490909.0,1.0
2491259.0,2491249.0,0.0
2491289.0,2490649.0,1.0
2491299.0,2490909.0,1.0
2491309.0,2491299.0,0.0
2491399.0,2491289.0,1.0
2491459.0,2490909.0,1.0
2491489.0,2491459.0,1.0
2491499.0,2491489.0,1.0
2491509.0,2491489.0,1.0
2491519.0,2491509.0,1.0
2491529.0,2491489.0,1.0
2491539.0,2490909.0,0.0
2491549.0,2491489.0,1.0
2491589.0,2491489.0,0.0
2491639.0,2491489.0,1.0
2491659.0,2491549.0,0.0
2491679.0,2489159.0,1.0
2491689.0,2491679.0,0.0
2491779.0,2490649.0,0.0
2491819.0,2491019.0,1.0
2491869.0,2490639.0,0.0
2491899.0,2491129.0,0.0
2491989.0,2491869.0,1.0
2492079.0,2491869.0,1.0
2492119.0,2490909.0,1.0
2492229.0,2491489.0,1.0
2492269.0,2491489.0,1.0
2492409.0,2489699.0,1.0
2492419.0,2491489.0,1.0
2492429.0,2492419.0,1.0
2492439.0,2492429.0,1.0
2492499.0,2492439.0,1.0
2492509.0,2492499.0,1.0
2492539.0,2492499.0,0.0
2492579.0,2492429.0,1.0
2492659.0,2490909.0,0.0
2492669.0,2492579.0,0.0
2492679.0,2492579.0,1.0
2492719.0,2491489.0,1.0
2492749.0,2492579.0,1.0
2492759.0,2490859.0,1.0
2492789.0,2492579.0,0.0
2493019.0,2492579.0,0.0
2493049.0,2492579.0,1.0
2493089.0,2492079.0,1.0
2493109.0,2491489.0,0.0
2493139.0,2492579.0,1.0
2493149.0,2493139.0,1.0
2493159.0,2492579.0,1.0
2493179.0,2492579.0,1.0
2493209.0,2493089.0,1.0
2493229.0,2493149.0,0.0
2493279.0,2492579.0,0.0
2493339.0,2491549.0,1.0
2493369.0,2493109.0,0.0
2493439.0,2492579.0,1.0
2493479.0,2492429.0,0.0
2493519.0,2492579.0,0.0
2493599.0,2492579.0,1.0
2493619.0,2493019.0,0.0
2493639.0,2492579.0,0.0
2493659.0,2493639.0,0.0
2493709.0,2492579.0,0.0
2493909.0,2492579.0,0.0
2493919.0,2492759.0,0.0
2493999.0,2492079.0,1.0
2494019.0,2492419.0,1.0
2494409.0,2493089.0,0.0
2494579.0,2492579.0,0.0
2494699.0,2492579.0,1.0
2494729.0,2494699.0,0.0
2494759.0,2491489.0,1.0
2494909.0,2492429.0,1.0
2494959.0,2494909.0,1.0
2495069.0,2494409.0,0.0
2495089.0,2495069.0,0.0
2495239.0,2491549.0,0.0
2495249.0,2495239.0,1.0
2495619.0,2494019.0,0.0
2495669.0,2492579.0,1.0
2495689.0,2495619.0,0.0
2495819.0,2492579.0,0.0
2496039.0,2492579.0,1.0
2496659.0,2495069.0,0.0
2497009.0,2492579.0,0.0
2497049.0,2492579.0,1.0
2497069.0,2497049.0,1.0
2497119.0,2497069.0,1.0
2497139.0,2497069.0,0.0
2497179.0,2492579.0,0.0
2497299.0,2495669.0,0.0
2497309.0,2493599.0,0.0
2497399.0,2492579.0,0.0
2497529.0,2497139.0,0.0
2497599.0,2492579.0,0.0
2497649.0,2497309.0,0.0
2497719.0,2492579.0,0.0
2497759.0,2496659.0,1.0
2497789.0,2496659.0,0.0
2497839.0,2492579.0,0.0
2497879.0,2494729.0,0.0
2498169.0,2492579.0,1.0
2498279.0,2497789.0,0.0
2498339.0,2492579.0,0.0
2498349.0,2498339.0,0.0
2498469.0,2491549.0,0.0
2498509.0,2498469.0,0.0
2498579.0,2497879.0,0.0
2498619.0,2498339.0,0.0
2498639.0,2498619.0,1.0
2498649.0,2498639.0,0.0
2498669.0,2491549.0,0.0
2498719.0,2498639.0,0.0
2498879.0,2498169.0,1.0
2498929.0,2493109.0,0.0
2499039.0,2498879.0,0.0
2499099.0,2497719.0,0.0
2499299.0,2492579.0,0.0
2499359.0,2494759.0,0.0
2499429.0,2492679.0,0.0
2499569.0,2492579.0,0.0
2499679.0,2498469.0,0.0
2499689.0,2492579.0,0.0
2499709.0,2499679.0,0.0
2499739.0,2499709.0,1.0
2499779.0,2498929.0,1.0
2499829.0,2499039.0,0.0
2499889.0,2492579.0,1.0
2499899.0,2499679.0,0.0
2499929.0,2498649.0,0.0
2500059.0,2499709.0,0.0
2500069.0,2499899.0,0.0
2500149.0,2492579.0,0.0
2500249.0,2500059.0,0.0
2500579.0,2492579.0,0.0
2500629.0,2499569.0,1.0
2500639.0,2500629.0,1.0
2500659.0,2500579.0,1.0
2500699.0,2500659.0,0.0
2500709.0,2500699.0,0.0
2500769.0,2500629.0,1.0
2500799.0,2500769.0,0.0
2500869.0,2499739.0,0.0
2500889.0,2498719.0,1.0
2500899.0,2494909.0,1.0
2500909.0,2500899.0,1.0
2500919.0,2500909.0,0.0
2500929.0,2500909.0,0.0
2500959.0,2500909.0,0.0
2500969.0,2500959.0,1.0
2500979.0,2500909.0,1.0
2500989.0,2500979.0,0.0
2500999.0,2500979.0,1.0
2501049.0,2500979.0,0.0
2501089.0,2500869.0,0.0
2501099.0,2501089.0,1.0
2501119.0,2500979.0,1.0
2501129.0,2500909.0,1.0
2501149.0,2501049.0,1.0
2501169.0,2501149.0,0.0
2501219.0,2497879.0,1.0
2501249.0,2501149.0,1.0
2501259.0,2501249.0,1.0
2501299.0,2501259.0,1.0
2501309.0,2501249.0,1.0
2501329.0,2501149.0,0.0
2501349.0,2501329.0,0.0
2501379.0,2501089.0,1.0
2501389.0,2501379.0,1.0
2501399.0,2501149.0,1.0
2501409.0,2501379.0,0.0
2501419.0,2501409.0,0.0
2501459.0,2500059.0,1.0
2501549.0,2500909.0,1.0
2501559.0,2501549.0,1.0
2501629.0,2501149.0,1.0
2501669.0,2501629.0,1.0
2501679.0,2501669.0,1.0
2501689.0,2501679.0,1.0
2501709.0,2501669.0,1.0
2501719.0,2501709.0,1.0
2501729.0,2501669.0,1.0
2501759.0,2501679.0,1.0
2501749.0,2501679.0,0.0
2501769.0,2501669.0,1.0
2501789.0,2501679.0,1.0
2501809.0,2501669.0,1.0
2501819.0,2501669.0,1.0
2501849.0,2501669.0,1.0
2501869.0,2501669.0,1.0
2501889.0,2501549.0,0.0
2501979.0,2497789.0,1.0
2502009.0,2501129.0,0.0
2502019.0,2502009.0,1.0
2502039.0,2501669.0,1.0
2502059.0,2501669.0,0.0
2502099.0,2501979.0,0.0
2502109.0,2498169.0,1.0
2502119.0,2502009.0,1.0
2502149.0,2501979.0,0.0
2502169.0,2501419.0,1.0
2502229.0,2502169.0,1.0
2502279.0,2501669.0,0.0
2502299.0,2501219.0,0.0
2502309.0,2502299.0,1.0
2502379.0,2501669.0,1.0
2502399.0,2502379.0,0.0
2502449.0,2500709.0,0.0
2502629.0,2502449.0,0.0
2502699.0,2500799.0,0.0
2502719.0,2502699.0,1.0
2502749.0,2502169.0,1.0
2502779.0,2501979.0,0.0
2502829.0,2501459.0,0.0
2502869.0,2500069.0,1.0
2502879.0,2501679.0,1.0
2502889.0,2502879.0,1.0
2502939.0,2502879.0,1.0
2502949.0,2502939.0,1.0
2502959.0,2502869.0,0.0
2502989.0,2502019.0,1.0
2502999.0,2502989.0,1.0
2503019.0,2499899.0,0.0
2503029.0,2503019.0,1.0
2503039.0,2503019.0,0.0
2503069.0,2500869.0,0.0
2503089.0,2502449.0,1.0
2503099.0,2502959.0,1.0
2503119.0,2503099.0,1.0
2503159.0,2502879.0,1.0
2503179.0,2503119.0,1.0
2503239.0,2502989.0,1.0
2503249.0,2502869.0,1.0
2503449.0,2501669.0,1.0
2503459.0,2503449.0,1.0
2503489.0,2503019.0,0.0
2503589.0,2502309.0,0.0
2503599.0,2503069.0,1.0
2503759.0,2502229.0,0.0
2503789.0,2503589.0,0.0
2503829.0,2501669.0,1.0
2503839.0,2503829.0,0.0
2503859.0,2503759.0,0.0
2503919.0,2503589.0,0.0
2503969.0,2502099.0,1.0
2503979.0,2503589.0,1.0
2504049.0,2503759.0,0.0
2504149.0,2503919.0,1.0
2504219.0,2502989.0,0.0
2504239.0,2503019.0,1.0
2504289.0,2503969.0,1.0
2504309.0,2504289.0,1.0
2504339.0,2504309.0,1.0
2504349.0,2504219.0,1.0
2504359.0,2504309.0,1.0
2504379.0,2504359.0,1.0
2504389.0,2504349.0,1.0
2504399.0,2504359.0,0.0
2504409.0,2501669.0,1.0
2504429.0,2504379.0,1.0
2504439.0,2504429.0,1.0
2504459.0,2504389.0,1.0
2504479.0,2504309.0,1.0
2504489.0,2504459.0,1.0
2504499.0,2504459.0,1.0
2504509.0,2504459.0,0.0
2504549.0,2502449.0,1.0
2504569.0,2504459.0,1.0
2504579.0,2504499.0,1.0
2504609.0,2504479.0,1.0
2504629.0,2504479.0,1.0
2504639.0,2501979.0,1.0
2504649.0,2504479.0,0.0
2504669.0,2504569.0,1.0
2504719.0,2504499.0,1.0
2504709.0,2504579.0,1.0
2504729.0,2504709.0,1.0
2504739.0,2504729.0,1.0
2504749.0,2504739.0,1.0
2504759.0,2504719.0,0.0
2504789.0,2504759.0,0.0
2504799.0,2504789.0,0.0
2504889.0,2504569.0,0.0
2504949.0,2504409.0,1.0
2504999.0,2504789.0,1.0
2505059.0,2504719.0,0.0
2505119.0,2505059.0,1.0
2505149.0,2504479.0,1.0
2505179.0,2504639.0,1.0
2505189.0,2505179.0,1.0
2505209.0,2504479.0,1.0
2505219.0,2505209.0,0.0
2505319.0,2504999.0,0.0
2505349.0,2505319.0,1.0
2505369.0,2505059.0,1.0
2505389.0,2505369.0,1.0
2505409.0,2505369.0,1.0
2505429.0,2505409.0,1.0
2505449.0,2505409.0,1.0
2505499.0,2505449.0,1.0
2505519.0,2504479.0,1.0
2505529.0,2505499.0,1.0
2505539.0,2505529.0,1.0
2505549.0,2505539.0,1.0
2505559.0,2505449.0,1.0
2505589.0,2504479.0,1.0
2505599.0,2505549.0,1.0
2505619.0,2505589.0,1.0
2505629.0,2505369.0,1.0
2505639.0,2505619.0,0.0
2505649.0,2505539.0,1.0
2505679.0,2505589.0,0.0
2505719.0,2504549.0,0.0
2505729.0,2505649.0,1.0
2505759.0,2505209.0,1.0
2505849.0,2505449.0,1.0
2505929.0,2505209.0,1.0
2505939.0,2505929.0,1.0
2505979.0,2505589.0,0.0
2505999.0,2505539.0,0.0
2506039.0,2503829.0,1.0
2506059.0,2506039.0,0.0
2506119.0,2503979.0,1.0
2506139.0,2504479.0,0.0
2506149.0,2505999.0,1.0
2506169.0,2505539.0,1.0
2506179.0,2503969.0,0.0
2506189.0,2505319.0,0.0
2506199.0,2506169.0,1.0
2506219.0,2504439.0,1.0
2506239.0,2505849.0,1.0
2506269.0,2506239.0,0.0
2506289.0,2505319.0,0.0
2506299.0,2505539.0,1.0
2506339.0,2506219.0,0.0
2506359.0,2505729.0,1.0
2506479.0,2506339.0,1.0
2506519.0,2506479.0,1.0
2506529.0,2504479.0,1.0
2506549.0,2506529.0,0.0
2506629.0,2505999.0,0.0
2506639.0,2506629.0,0.0
2506649.0,2506189.0,1.0
2506709.0,2504359.0,1.0
2506719.0,2504479.0,1.0
2506729.0,2506719.0,1.0
2506749.0,2506719.0,1.0
2506759.0,2506749.0,1.0
2506779.0,2506719.0,1.0
2506789.0,2506719.0,1.0
2506809.0,2506719.0,1.0
2506829.0,2506719.0,1.0
2506839.0,2506829.0,1.0
2506849.0,2506829.0,1.0
2506879.0,2506719.0,0.0
2506929.0,2506719.0,1.0
2506969.0,2506719.0,1.0
2506999.0,2506149.0,1.0
2507019.0,2506719.0,0.0
2507029.0,2506649.0,0.0
2507039.0,2507029.0,1.0
2507049.0,2506809.0,1.0
2507069.0,2506719.0,1.0
2507079.0,2507069.0,1.0
2507089.0,2507069.0,0.0
2507099.0,2507069.0,0.0
2507109.0,2507099.0,0.0
2507129.0,2505539.0,0.0
2507209.0,2506999.0,1.0
2507259.0,2506719.0,1.0
2507289.0,2506929.0,1.0
2507299.0,2507289.0,1.0
2507309.0,2507259.0,1.0
2507329.0,2506809.0,1.0
2507339.0,2507289.0,1.0
2507349.0,2507309.0,0.0
2507419.0,2507039.0,1.0
2507439.0,2507419.0,1.0
2507539.0,2506719.0,1.0
2507549.0,2506719.0,1.0
2507619.0,2507439.0,1.0
2507709.0,2506809.0,1.0
2507729.0,2507709.0,1.0
2507739.0,2507079.0,1.0
2507759.0,2507729.0,1.0
2507899.0,2506839.0,1.0
2508089.0,2506719.0,1.0
2508149.0,2505719.0,1.0
2508179.0,2507539.0,1.0
2508259.0,2508089.0,0.0
2508319.0,2507619.0,1.0
2508519.0,2505559.0,0.0
2508529.0,2508519.0,0.0
2508619.0,2508529.0,1.0
2508729.0,2506789.0,1.0
2508739.0,2506179.0,1.0
2508759.0,2507089.0,1.0
2508769.0,2508759.0,1.0
2508979.0,2506719.0,1.0
2508989.0,2508979.0,0.0
2508999.0,2508989.0,1.0
2509029.0,2508989.0,1.0
2509069.0,2509029.0,0.0
2509099.0,2509069.0,0.0
2509119.0,2508619.0,1.0
2509129.0,2509069.0,1.0
2509199.0,2506809.0,1.0
2509219.0,2509199.0,0.0
2509259.0,2509199.0,0.0
2509409.0,2507289.0,1.0
2509439.0,2508729.0,1.0
2509479.0,2509219.0,0.0
2509499.0,2505999.0,1.0
2509529.0,2509479.0,0.0
2509559.0,2508529.0,1.0
2509579.0,2509529.0,0.0
2509689.0,2509559.0,1.0
731661.0,2507069.0,0.0
732151.0,2509689.0,1.0
732281.0,2509579.0,0.0
733611.0,2507289.0,0.0
733801.0,2509689.0,1.0
733841.0,733801.0,1.0
734071.0,732281.0,1.0
734131.0,734071.0,1.0
735051.0,2509529.0,1.0
735321.0,2508179.0,0.0
735531.0,735321.0,0.0
736051.0,733801.0,0.0
736141.0,736051.0,0.0
736221.0,736141.0,0.0
737051.0,736141.0,0.0
737351.0,2507289.0,0.0
737571.0,2509689.0,1.0
737891.0,735321.0,0.0
737981.0,736221.0,0.0
739051.0,2508519.0,1.0
739301.0,2509689.0,1.0
739351.0,2506779.0,0.0
740681.0,2507129.0,1.0
740801.0,737891.0,0.0
741101.0,736141.0,0.0
741561.0,740681.0,1.0
741891.0,739301.0,0.0
742381.0,741561.0,0.0
742691.0,742381.0,0.0
743431.0,2508529.0,0.0
743531.0,743431.0,1.0
743571.0,743531.0,0.0
743711.0,743571.0,1.0
743671.0,2506809.0,1.0
744751.0,743571.0,1.0
744821.0,744751.0,0.0
744911.0,744821.0,0.0
745371.0,744821.0,0.0
747481.0,745371.0,1.0
747791.0,740801.0,0.0
748181.0,2509499.0,1.0
749211.0,735321.0,1.0
749661.0,749211.0,0.0
749821.0,749661.0,0.0
749921.0,2508999.0,0.0
749971.0,749921.0,0.0
750201.0,736141.0,0.0
750241.0,736141.0,1.0
750371.0,749921.0,0.0
750511.0,750371.0,0.0
750611.0,750371.0,0.0
751441.0,749921.0,0.0
751861.0,2509099.0,1.0
752131.0,751861.0,0.0
752431.0,752131.0,1.0
752541.0,752431.0,1.0
752741.0,752541.0,1.0
752761.0,752131.0,1.0
752921.0,752741.0,1.0
752971.0,752761.0,1.0
753251.0,752761.0,1.0
753451.0,752131.0,1.0
753441.0,752131.0,1.0
754371.0,749661.0,0.0
755381.0,751861.0,0.0
755461.0,755381.0,1.0
756621.0,752541.0,0.0
757781.0,2509119.0,1.0
758331.0,752741.0,0.0
760441.0,743571.0,0.0
761591.0,755381.0,0.0
762221.0,733611.0,0.0
762491.0,2509559.0,0.0
763401.0,747791.0,0.0
764031.0,2509259.0,0.0
764101.0,2509559.0,0.0
764131.0,764101.0,0.0
764951.0,744911.0,0.0
766031.0,764131.0,0.0
767161.0,760441.0,0.0
767191.0,767161.0,0.0
767231.0,767161.0,1.0
767401.0,767161.0,0.0
767681.0,767161.0,0.0
768251.0,762221.0,0.0
768681.0,768251.0,0.0
770301.0,767161.0,0.0
771411.0,742381.0,1.0
771491.0,771411.0,1.0
771521.0,771491.0,0.0
771631.0,767231.0,0.0
771861.0,771491.0,1.0
772261.0,755381.0,0.0
777851.0,737051.0,0.0
778451.0,777851.0,0.0
778901.0,762221.0,0.0
782601.0,771491.0,0.0
785761.0,767191.0,0.0
786761.0,785761.0,1.0
799741.0,735321.0,0.0
800001.0,751441.0,0.0
800571.0,800001.0,0.0
800671.0,777851.0,0.0
802291.0,800571.0,1.0
802541.0,778901.0,0.0
803391.0,802541.0,0.0
803941.0,771491.0,0.0
804341.0,803391.0,1.0
804781.0,768251.0,0.0
805581.0,800001.0,0.0
805701.0,777851.0,0.0
805741.0,805701.0,0.0
807331.0,767161.0,0.0
807571.0,761591.0,1.0
810721.0,799741.0,0.0
813221.0,805701.0,1.0
815871.0,810721.0,0.0
817981.0,767231.0,1.0
818001.0,817981.0,0.0
819181.0,817981.0,0.0
819691.0,803391.0,0.0
820511.0,817981.0,0.0
822371.0,820511.0,0.0
825911.0,817981.0,0.0
829021.0,820511.0,1.0
829631.0,825911.0,0.0
830101.0,829631.0,1.0
835071.0,771521.0,0.0
836951.0,762221.0,1.0
839011.0,829631.0,1.0
839461.0,819181.0,0.0
851521.0,767161.0,0.0
864341.0,839461.0,0.0
880281.0,803391.0,0.0
880781.0,805701.0,0.0
883771.0,839461.0,0.0
884111.0,880781.0,1.0
885021.0,810721.0,0.0
885061.0,885021.0,0.0
887151.0,805581.0,0.0
888181.0,887151.0,0.0
888681.0,884111.0,0.0
893791.0,885021.0,1.0
894771.0,893791.0,0.0
894841.0,880781.0,0.0
898351.0,829021.0,0.0
903301.0,807571.0,0.0
905471.0,903301.0,0.0
910401.0,836951.0,0.0
915931.0,887151.0,1.0
921841.0,799741.0,0.0
925211.0,915931.0,1.0
927161.0,910401.0,1.0
927371.0,921841.0,0.0
928051.0,880781.0,0.0
930951.0,880781.0,0.0
933091.0,817981.0,1.0
