Index,Parent,CB
1627349.0,1627339.0,0.0
1627439.0,1621519.0,0.0
1627739.0,1623409.0,0.0
1627789.0,1623579.0,1.0
1627809.0,1627739.0,0.0
1627929.0,1626479.0,1.0
1627939.0,1626879.0,0.0
1627959.0,1625789.0,0.0
1628009.0,1627929.0,0.0
1628089.0,1628009.0,0.0
1628149.0,1628009.0,0.0
1628339.0,1628009.0,0.0
1628429.0,1627939.0,0.0
1628499.0,1628429.0,0.0
1628629.0,1628009.0,0.0
1628789.0,1627929.0,1.0
1628799.0,1628789.0,0.0
1629059.0,1628629.0,0.0
1629189.0,1628009.0,0.0
1629469.0,1627959.0,0.0
1629669.0,1622639.0,0.0
1629679.0,1623579.0,1.0
1629699.0,1628009.0,0.0
1629709.0,1629699.0,0.0
1629729.0,1628429.0,0.0
1629809.0,1626709.0,1.0
1629819.0,1629809.0,0.0
1629839.0,1622639.0,0.0
1629909.0,1628089.0,0.0
1630079.0,1628009.0,0.0
1630149.0,1628009.0,0.0
1630259.0,1629729.0,0.0
1630299.0,1624229.0,0.0
1630309.0,1630299.0,0.0
1630459.0,1627789.0,0.0
1630499.0,1630459.0,0.0
1630559.0,1626439.0,1.0
1630569.0,1630559.0,1.0
1630749.0,1624889.0,0.0
1630769.0,1629839.0,0.0
1630879.0,1630459.0,0.0
1631019.0,1628009.0,0.0
1631039.0,1631019.0,1.0
1631049.0,1631019.0,0.0
1631069.0,1631039.0,0.0
1631109.0,1630749.0,0.0
1631219.0,1627959.0,0.0
1631239.0,1628629.0,0.0
1631319.0,1631219.0,0.0
1631329.0,1630769.0,0.0
1631379.0,1631329.0,1.0
1631499.0,1631239.0,1.0
1631519.0,1631239.0,0.0
1631529.0,1631519.0,0.0
1631549.0,1631519.0,1.0
1631569.0,1631519.0,1.0
1631579.0,1631519.0,1.0
1631589.0,1631579.0,1.0
1631599.0,1631519.0,1.0
1631639.0,1631589.0,0.0
1631679.0,1631379.0,0.0
1631709.0,1631519.0,1.0
1631739.0,1631639.0,1.0
1631749.0,1631739.0,1.0
1631759.0,1631739.0,1.0
1631789.0,1631739.0,1.0
1631799.0,1631739.0,0.0
1631809.0,1629729.0,1.0
1631829.0,1631739.0,1.0
1631849.0,1631739.0,1.0
1631859.0,1631849.0,1.0
1631879.0,1631849.0,1.0
1631889.0,1631849.0,1.0
1631899.0,1631849.0,1.0
1631909.0,1631849.0,1.0
1631919.0,1631849.0,1.0
1631929.0,1631849.0,1.0
1631949.0,1631849.0,1.0
1631989.0,1631849.0,1.0
1632029.0,1631849.0,1.0
1632039.0,1631849.0,1.0
1632059.0,1631849.0,1.0
1632069.0,1631849.0,1.0
1632079.0,1631849.0,1.0
1632099.0,1632079.0,1.0
1632119.0,1631739.0,1.0
1632129.0,1631849.0,1.0
1632149.0,1631849.0,1.0
1632169.0,1631889.0,1.0
1632179.0,1632059.0,1.0
1632189.0,1631849.0,1.0
1632199.0,1631849.0,1.0
1632239.0,1631849.0,1.0
1632249.0,1631849.0,1.0
1632259.0,1632239.0,0.0
1632269.0,1631849.0,1.0
1632289.0,1631849.0,1.0
1632309.0,1631849.0,1.0
1632319.0,1631849.0,1.0
1632329.0,1632319.0,1.0
1632339.0,1632329.0,1.0
1632349.0,1631849.0,1.0
1632409.0,1631849.0,1.0
1632439.0,1632409.0,1.0
1632489.0,1632439.0,1.0
1632539.0,1631849.0,0.0
1632559.0,1631849.0,1.0
1632609.0,1631569.0,1.0
1632619.0,1631849.0,1.0
1632649.0,1632609.0,1.0
1632689.0,1631849.0,1.0
1632709.0,1632489.0,1.0
1632729.0,1631849.0,1.0
1632739.0,1631849.0,1.0
1632749.0,1632729.0,0.0
1632779.0,1632729.0,1.0
1632789.0,1631849.0,1.0
1632939.0,1631849.0,1.0
1632959.0,1631849.0,1.0
1632989.0,1632729.0,1.0
1633159.0,1631849.0,1.0
1633269.0,1631849.0,1.0
1633389.0,1633159.0,1.0
1633409.0,1633389.0,1.0
1633439.0,1633389.0,1.0
1633579.0,1631849.0,1.0
1633589.0,1631809.0,1.0
1633599.0,1633589.0,1.0
1633639.0,1631849.0,1.0
1633649.0,1632619.0,0.0
1633779.0,1631849.0,1.0
1633809.0,1631599.0,1.0
1633829.0,1631849.0,1.0
1633859.0,1632649.0,0.0
1633919.0,1631849.0,1.0
1633989.0,1631849.0,0.0
1634019.0,1632779.0,0.0
1634029.0,1631849.0,1.0
1634049.0,1631849.0,1.0
1634069.0,1631849.0,0.0
1634099.0,1631219.0,0.0
1634189.0,1631849.0,0.0
1634249.0,1632269.0,1.0
1634259.0,1634249.0,1.0
1634269.0,1631849.0,1.0
1634319.0,1631849.0,1.0
1634329.0,1631849.0,1.0
1634359.0,1631849.0,1.0
1634369.0,1634329.0,0.0
1634379.0,1631849.0,1.0
1634409.0,1631849.0,1.0
1634449.0,1631849.0,1.0
1634479.0,1634329.0,0.0
1634539.0,1634189.0,1.0
1634709.0,1631849.0,1.0
1634759.0,1631849.0,1.0
1634859.0,1631739.0,1.0
1634879.0,1631849.0,0.0
1634929.0,1634099.0,1.0
1634939.0,1631849.0,1.0
1634969.0,1634879.0,0.0
1634989.0,1634969.0,0.0
1635079.0,1631849.0,1.0
1635089.0,1631849.0,0.0
1635169.0,1631849.0,1.0
1635179.0,1631849.0,0.0
1635199.0,1635169.0,0.0
1635219.0,1631849.0,0.0
1635339.0,1634379.0,0.0
1635429.0,1631849.0,0.0
